seqnames	start	end	width	strand	Conc	Conc_fTBTw1	Conc_mDMSOw1	Fold	p.value	FDR
608	chrX	140062490	140062890	401	*	4.40853361408529	4.94864152312849	3.06684401316324	0.909983410040687	0.00152920215868169	0.0344102907513417
609	chr14	119007405	119007805	401	*	4.31317271290824	4.89187326705755	2.76522163228415	0.898059884106916	0.00152946528115351	0.0344102907513417
610	chr5	72896851	72897251	401	*	3.34348935043207	4.03646130149788	0.852245947716515	0.839941039705646	0.00153146811256513	0.0344102907513417
611	chr14	61556753	61557153	401	*	3.79000288349356	4.35361943371478	2.32688041788975	0.896580606913907	0.00153192704650164	0.0344102907513417
612	chr12	79572740	79573140	401	*	5.75566214481598	5.01800516894015	6.37269409466937	-0.845228847523534	0.00153420120751669	0.0344102907513417
613	chr17	81079776	81080176	401	*	2.80487006884325	3.57727305226785	0	0.680274376446166	0.00153563688341384	0.0344102907513417
614	chr6	113483081	113483481	401	*	3.75554613889162	4.33382452409565	2.2100507719901	0.882550049923113	0.00154235653690557	0.0345045755552686
615	chr2	27281231	27281631	401	*	4.78948995724586	3.78586678314685	5.52790227710508	-0.892667953874828	0.0015497069083317	0.0346126408013728
616	chr13	96670792	96671192	401	*	4.25656730011357	4.81973297786988	2.795892011818	0.904371326046437	0.00155806462618005	0.0347428177032615
617	chr3	7873824	7874224	401	*	4.26547910478799	3.24045323367499	5.01233474742281	-0.893728739504468	0.00156585162073992	0.03480695588575
618	chr13	4608993	4609393	401	*	4.99028184524105	5.4766078607039	3.88714380364925	0.887170121510643	0.00156600893545381	0.03480695588575
619	chr8	70212330	70212730	401	*	5.1060537525107	5.66977936296477	3.64233860725953	0.907685308599887	0.00157317332693434	0.0348401066317564
620	chr5	57733469	57733869	401	*	4.57948546599822	5.10920163621855	3.28779855749025	0.905299154279581	0.00157422397189619	0.0348401066317564
621	chr7	38112001	38112401	401	*	3.69276560296137	4.38357015810623	1.2275342188613	0.853890566734563	0.00157510965479912	0.0348401066317564
622	chrX	152769587	152769987	401	*	4.34051507360734	4.89489280639052	2.92657958245218	0.906863063940021	0.00158294957659627	0.0349399041262082
623	chrX	20687819	20688219	401	*	3.84157943902791	4.45335314694371	2.08435918172367	0.884743420873982	0.00158470881411093	0.0349399041262082
624	chrX	75095699	75096099	401	*	3.483005220659	4.07600383279364	1.84886270938626	0.844673637632774	0.00159096379932343	0.0350216005569016
625	chr7	16273589	16273989	401	*	4.159464510659	4.70416096442885	2.79501327271126	0.897038213966439	0.00160169314208425	0.0352013711994707
626	chr2	169176138	169176538	401	*	4.76525248609329	3.88790470552465	5.45008047962732	-0.869768679447251	0.00160694743456056	0.0352604312478017
627	chr17	56040069	56040469	401	*	3.6901159323209	4.31323282588405	1.85224594771652	0.90085058255016	0.00162049773307683	0.0354461096975677
628	chr11	11585379	11585779	401	*	4.0764630967695	2.87877955552061	4.8854936038766	-0.901914511670601	0.00162057053655158	0.0354461096975677
629	chr8	107436314	107436714	401	*	4.46877413496505	3.46991285649586	5.20528398873716	-0.890276205989877	0.00162905846854078	0.03557511466435
630	chr7	24904071	24904471	401	*	3.71375889872136	4.39380098881746	1.37064636430503	0.852938270142903	0.00163480211090988	0.0356188902328849
631	chrX	55511073	55511473	401	*	3.77764689659318	2.76667417617929	4.51897831757911	-0.892520617522316	0.00163709918604094	0.0356188902328849
632	chr9	86473119	86473519	401	*	4.0588104726253	3.00805894304872	4.81558711169831	-0.887124191541468	0.00163884235783221	0.0356188902328849
633	chr10	73099722	73100122	401	*	2.79316632866267	3.56528110877239	0	0.67859972746198	0.00164331535559482	0.0356596836089265
634	chr5	109466660	109467060	401	*	5.94687457552407	5.20313765627822	6.56706622500574	-0.847662711347489	0.00164785973741972	0.0357018948788601
635	chr3	22038006	22038406	401	*	2.65932029800979	3.41563505668964	0	0.686537896283089	0.00165452171321186	0.0357373054958421
636	chr5	128877023	128877423	401	*	4.2234158393052	3.1814779995766	4.97682107343225	-0.893552331163048	0.00165516237385212	0.0357373054958421
637	chr8	50633678	50634078	401	*	4.60639298642127	3.75368404834207	5.27995664873309	-0.855856414421865	0.00165963960920402	0.0357373054958421
638	chr9	24514074	24514474	401	*	4.25397041546428	3.10861990832206	5.04520955374878	-0.899622531429764	0.00166052788411127	0.0357373054958421
639	chr6	122810828	122811228	401	*	5.05067774574564	5.58109629733823	3.75567637414954	0.898541201995281	0.00166250278187559	0.0357373054958421
640	chr13	58641290	58641690	401	*	5.45109281706853	4.63558237228358	6.10710717246421	-0.8563999328459	0.00167033844463482	0.035796463108281
641	chrX	100786993	100787393	401	*	2.88522129140413	3.6490466005321	0	0.668563298352994	0.00167046686461911	0.035796463108281
642	chr12	25096002	25096402	401	*	4.24191583316863	4.82193446646614	2.68626595616486	0.89988632011795	0.00167566038861157	0.0358518241401379
643	chr4	140333648	140334048	401	*	3.85098340760714	2.64564825464748	4.66254367018297	-0.900734252145082	0.00168155460231881	0.0358627775421193
644	chrX	13051062	13051462	401	*	3.0770580631397	3.82605936081514	0	0.732694485381752	0.00168181976494535	0.0358627775421193
645	chr7	3201371	3201771	401	*	3.34846832514348	4.00779198198811	1.21268538523035	0.865561099492615	0.00168400491516213	0.0358627775421193
646	chr9	21131144	21131544	401	*	4.92181636150111	5.46535455852356	3.56315152741351	0.900635675381762	0.00169183430038558	0.0359737398608302
647	chr10	128409677	128410077	401	*	3.63532661670669	4.26462928738317	1.75121461341329	0.894400816958385	0.00169800746028006	0.0359862905563568
648	chr2	9880945	9881345	401	*	3.66966898064884	4.26846515275854	1.99879741677798	0.886749789987867	0.00169849509044192	0.0359862905563568
649	chr18	73898537	73898937	401	*	5.73736275292071	5.00094742205715	6.35374693613417	-0.830677436913645	0.00170028411262926	0.0359862905563568
650	chr11	50156483	50156883	401	*	3.62622413066648	2.09136722962962	4.53171514074049	-0.893933581386239	0.0017082613655939	0.0360904331359998
651	chr3	98377163	98377563	401	*	3.75266517843407	2.49802492666397	4.58010695608132	-0.899455061814877	0.00171258962347918	0.0360904331359998
652	chr3	88221579	88221979	401	*	3.58054099816989	2.45383944615552	4.36522747788707	-0.895877565151458	0.00171308695432964	0.0360904331359998
653	chr11	115065300	115065700	401	*	3.7603889798946	2.579391185326	4.5638404840659	-0.899190225683431	0.00171836376353478	0.0361062497246844
654	chr4	116307585	116307985	401	*	5.38780197096537	4.74713474593824	5.95155725553987	-0.792659623566131	0.0017201024443643	0.0361062497246844
655	chr13	25220581	25220981	401	*	5.10948251511099	4.32755775005374	5.7490661939636	-0.839761863622168	0.00172380500326619	0.0361062497246844
656	chr18	36960264	36960664	401	*	4.22961061543175	3.14220857547524	5.0001064049701	-0.894080329742975	0.00172435205441125	0.0361062497246844
657	chrX	40229751	40230151	401	*	5.12666072995823	4.19487964157286	5.83540915824421	-0.874125038062664	0.00173390776674644	0.0362219456650602
658	chr11	113498848	113499248	401	*	3.68161271545392	2.29894000828047	4.54712758914141	-0.897979569479697	0.00173515144493372	0.0362219456650602
659	chr14	36968481	36968881	401	*	3.99431800142304	4.53909186691305	2.6294790363501	0.89722871204809	0.00173935673589339	0.0362546344829007
660	chr3	89773432	89773832	401	*	3.80795500090158	2.67597249963533	4.5945086766211	-0.897063990602667	0.00174958839888936	0.0364126458290065
661	chr14	35092720	35093120	401	*	6.19598033697886	5.47996337682021	6.80160001491138	-0.825981324844484	0.00175233636060648	0.0364146630095167
662	chr3	27460622	27461022	401	*	5.11243194050181	4.30801399745839	5.76308249216239	-0.855185785898782	0.00175772027668125	0.0364466012240123
663	chr11	3648915	3649315	401	*	4.49684654333999	5.04230545344983	3.12857098124966	0.894826945868543	0.00175918000957485	0.0364466012240123
664	chrX	163908841	163909241	401	*	4.80033704297382	5.31336842067573	3.58477717921169	0.875585607775304	0.00176673749880226	0.0365144279485342
665	chr10	38040863	38041263	401	*	3.59352044043505	2.09243636444432	4.49059269355346	-0.889266616865745	0.00176777042703664	0.0365144279485342
666	chr14	21500338	21500738	401	*	5.14445856937135	5.69897194436703	3.72981516195732	0.895234389835427	0.00178303893707931	0.0367745087683504
667	chrX	164381828	164382228	401	*	4.51041445082015	5.06224399550473	3.10970154381276	0.893974710238991	0.00178657588841768	0.0367879740931988
668	chr1	97769896	97770296	401	*	3.87570232458586	4.50966536800651	1.95560886502619	0.886265735430282	0.00179083499627611	0.0367879740931988
669	chrX	78583648	78584048	401	*	3.33752098795248	4.01212648125594	1.05205879921074	0.854725693210112	0.00179172646100393	0.0367879740931988
670	chr13	23535110	23535510	401	*	3.43564669850071	4.12843205657568	0.946662784521027	0.806010912885052	0.00179591389869471	0.0368189153917471
671	chr3	90475862	90476262	401	*	3.84778927115767	4.44136307880017	2.2100507719901	0.854939857520726	0.0018103130121598	0.0370588070566722
672	chrX	20704349	20704749	401	*	3.80789684955173	4.4270499346748	1.99879741677798	0.864110574243336	0.00181370991459621	0.0370730943257345
673	chr6	12126439	12126839	401	*	3.79669401705392	4.4337379097167	1.85224594771652	0.875293907961838	0.00183880049638355	0.0375301093882978
674	chr2	147892983	147893383	401	*	4.10845890419742	3.01838515898827	4.87993620320852	-0.879199438805824	0.00185325069339116	0.0377453041631804
675	chr10	99167763	99168163	401	*	3.60139201342004	2.13101410335532	4.49059269355346	-0.885080047475826	0.00185483985950399	0.0377453041631804
676	chr9	90222293	90222693	401	*	4.52539025248626	3.54811469787651	5.2531648885552	-0.878468869652941	0.00186038300041945	0.0377805071682795
677	chr1	84871997	84872397	401	*	3.18131576329946	3.88884766122144	0.500834499250778	0.775922060713844	0.0018620707158507	0.0377805071682795
678	chr16	58727743	58728143	401	*	5.30072326992188	5.77293578034811	4.25286676983306	0.856347249058603	0.00187213467146132	0.0378751307906757
679	chr7	39727239	39727639	401	*	3.38915252496115	2.11705875808979	4.22204694691049	-0.891005322812901	0.00187299278935758	0.0378751307906757
680	chr1	133572673	133573073	401	*	4.12511710162913	3.13965360222445	4.85622683482711	-0.880760838665848	0.00187500647478592	0.0378751307906757
681	chr2	32693975	32694375	401	*	5.93105217590668	5.33652677492206	6.46742040250575	-0.759000379451047	0.00190131772229285	0.0383502206070699
682	chr17	20945053	20945453	401	*	5.84803815153946	6.37577438724096	4.56564494959163	0.885855265479528	0.00190488217351735	0.0383657793774696
683	chr7	64227468	64227868	401	*	3.95067088059612	2.84523335205443	4.72774448209146	-0.887310319433196	0.00191089859723042	0.0384306048778288
684	chr3	85703390	85703790	401	*	4.16834419187659	3.05780467824397	4.94725831468115	-0.884589910163634	0.00192345826864282	0.0386266414884179
685	chr6	5385261	5385661	401	*	3.41765522924039	4.08426013345924	1.21268538523035	0.847162225533142	0.00194104680300926	0.038843831540683
686	chrX	108834348	108834748	401	*	3.99118827937571	4.58218732505855	2.36946626921621	0.881338247058294	0.00194227112986674	0.038843831540683
687	chr2	3668708	3669108	401	*	4.32031624026363	3.20589698831977	5.10062405034185	-0.88494302864548	0.00194275715408046	0.038843831540683
688	chr7	7114575	7114975	401	*	5.16456280317476	4.51793836959121	5.73175367267094	-0.802715075986311	0.00194790948480898	0.0388592780304349
689	chr13	103530117	103530517	401	*	4.47779490648564	3.46024781654657	5.22172001185404	-0.873222453338788	0.00194918772298847	0.0388592780304349
690	chr1	32172482	32172882	401	*	5.46966326201412	5.93826870670337	4.43551782101878	0.867405801206228	0.00195446274726039	0.0388746206163806
691	chr1	171220405	171220805	401	*	4.3177730445805	3.18225488316527	5.10557167300855	-0.884334432299209	0.00195561756304011	0.0388746206163806
692	chrX	152196087	152196487	401	*	3.37063719088168	2.00685546540543	4.2308055306071	-0.885088698886966	0.0019605896266514	0.0389171374446296
693	chr2	172948474	172948874	401	*	3.91001856984607	2.86493411879747	4.66463071296487	-0.881985446099193	0.00196958277413599	0.0390392337453563
694	chrX	166479637	166480037	401	*	4.49436533939536	5.05105643925843	3.0682993849105	0.884651179100251	0.00198360401717793	0.039242626083341
695	chr7	6172129	6172529	401	*	5.93922278492811	6.45141619474878	4.72735985127601	0.883461034096933	0.00198579410578097	0.039242626083341
696	chr8	69121538	69121938	401	*	3.41117980069365	4.10959772848209	0.852245947716515	0.793578338258076	0.00199322427564121	0.039242626083341
697	chr1	30949590	30949990	401	*	4.43259896865356	5.02977698248838	2.77208821880832	0.882993356269139	0.00199492989087248	0.039242626083341
698	chr5	113873100	113873500	401	*	4.77967420061135	3.92649761918533	5.45345428257902	-0.856279198102837	0.00199508222210991	0.039242626083341
699	chr7	12977871	12978271	401	*	5.14481070888938	5.65372045931319	3.94732350193393	0.882238743669519	0.00199698570415371	0.039242626083341
700	chr16	79856980	79857380	401	*	4.60384741255385	3.67198589798493	5.31263023386061	-0.862178491525427	0.00201506272541236	0.0394919547541513
701	chr2	155859904	155860304	401	*	3.41260250961109	2.15555167172992	4.24080254234027	-0.8834944246607	0.00202174122905528	0.0394919547541513
702	chr9	9269306	9269706	401	*	4.28244984211986	4.83562486640561	2.87477323676375	0.880657971374327	0.00202324952460852	0.0394919547541513
703	chr8	11635859	11636259	401	*	4.16874077432766	4.72111345351922	2.76522163228415	0.877713997822849	0.0020236934707979	0.0394919547541513
704	chr8	61611572	61611972	401	*	3.31332227862109	4.01198884403947	0.751214613413291	0.799806354287834	0.00202404893323548	0.0394919547541513
705	chr11	20639857	20640257	401	*	3.07701611799196	3.74597591990404	0.848862709386264	0.730573308425445	0.00204330796874201	0.0397960481328984
706	chr1	184160651	184161051	401	*	4.42907418950397	3.54301115680189	5.11782010670536	-0.855827394117285	0.00204542879890989	0.0397960481328984
707	chr17	23802910	23803310	401	*	4.89700464626125	5.40833192801804	3.68895070167521	0.871532037086028	0.00205183596152287	0.0398380860868576
708	chr10	78395551	78395951	401	*	4.88081126519753	3.9435104649373	5.59191377579659	-0.857323366286829	0.00205338999341112	0.0398380860868576
709	chr13	5861103	5861503	401	*	5.00533961611489	5.55256395043156	3.62816212292076	0.880526107495621	0.00206373890082004	0.0399636286194601
710	chr3	7366406	7366806	401	*	4.46286943958228	5.04899918955623	2.87088354128889	0.875058326014595	0.00206567969713284	0.0399636286194601
711	chr13	92345302	92345702	401	*	4.53366661613066	3.57169043383215	5.25513756910325	-0.864496619946858	0.00208016034976611	0.0401581047302543
712	chr8	83972647	83973047	401	*	4.93517564699589	5.47773452355689	3.58138164324198	0.880627592969919	0.002082254627566	0.0401581047302543
713	chr1	86154539	86154939	401	*	3.74124286347127	4.33024123237884	2.1318251468433	0.844178862949308	0.00208450266982173	0.0401581047302543
714	chr6	47956932	47957332	401	*	4.15569158521002	3.09473693532337	4.91633576128646	-0.868715338211506	0.00208952925973118	0.0401675067682623
715	chr17	4233627	4234027	401	*	3.59734428720222	2.56684500805187	4.34633131855592	-0.878944793804034	0.00209083920641435	0.0401675067682623
716	chr7	12897580	12897980	401	*	4.16272836954033	4.74462542874062	2.59602298189762	0.87418064633122	0.00209386733083712	0.040169499520082
717	chr13	5832012	5832412	401	*	3.91591877870803	4.52563046479136	2.17282169919934	0.857825268843262	0.00209974037683999	0.0402200091690793
718	chr5	34187723	34188123	401	*	5.21665913946077	5.74357025418685	3.93811766508058	0.879684793106855	0.00210390459286617	0.0402200091690793
719	chr13	81089689	81090089	401	*	3.81396075787005	2.58550805590077	4.63305674266135	-0.877821762134102	0.00210528440539953	0.0402200091690793
720	chrX	103981123	103981523	401	*	3.80532799207736	4.46870853791115	1.63144944534203	0.838060154302755	0.00211640237253172	0.0403309311749213
721	chrX	137570850	137571250	401	*	3.31967753074928	3.97585548234143	1.21268538523035	0.847774141251045	0.00211905056348821	0.0403309311749213
722	chr1	16656851	16657251	401	*	4.83271781424621	5.42344330760253	3.21268538523035	0.876999270746471	0.00211989897410404	0.0403309311749213
723	chr1	167708471	167708871	401	*	4.03472307076911	2.99026452510372	4.78909543272223	-0.869109690515969	0.00212860671467771	0.0403639565062068
724	chr13	29548405	29548805	401	*	5.79877498852476	5.11075083920345	6.38923699166831	-0.798456801014687	0.00212922640920987	0.0403639565062068
725	chr7	41499251	41499651	401	*	4.04270333259549	4.68130070146354	2.08579699997193	0.854690769793541	0.00213045052904775	0.0403639565062068
726	chr1	139454537	139454937	401	*	4.44664076335812	5.05873462016726	2.68721347053611	0.869639221241985	0.0021367728682178	0.0404279781237461
727	chrX	48623612	48624012	401	*	3.52762664579557	4.1746647124337	1.50083449925078	0.8516770888719	0.00214907806850442	0.0406048643039569
728	chr5	93044927	93045327	401	*	4.37409762029145	4.93913650890793	2.90322284121935	0.873703250945258	0.0021545117995679	0.0406516127456933
729	chr7	39552283	39552683	401	*	4.61396531498483	5.16958011247638	3.19355821296198	0.874681358004488	0.00216224293163014	0.040741521136998
730	chr14	60623388	60623788	401	*	3.28486237689659	3.99953490031797	0.500834499250778	0.752645940394967	0.00217960955721274	0.040960501982258
731	chr12	59219634	59220034	401	*	4.536193862691	5.02284471224311	3.43175168815989	0.875387808219354	0.00218354396915567	0.040960501982258
732	chr8	60591556	60591956	401	*	3.26512102721819	3.95143245103104	0.852245947716515	0.808378551837754	0.00218402145197863	0.040960501982258
733	chr4	53879189	53879589	401	*	3.68122858722556	2.47788940060691	4.49213066863407	-0.87580477859381	0.00218579265819708	0.040960501982258
734	chr1	97613545	97613945	401	*	5.67418039330291	4.85372682800763	6.33256539172964	-0.837843516959021	0.0022041182602861	0.0411772881614886
735	chr15	59888904	59889304	401	*	5.07123339337327	4.2491167416966	5.73041328509405	-0.829905963742888	0.00220559236155543	0.0411772881614886
736	chr14	50930861	50931261	401	*	5.31943758311734	5.81359068064106	4.18445923519782	0.865681961208937	0.00220635440352763	0.0411772881614886
737	chr14	54710298	54710698	401	*	5.16423198599358	4.50897295545686	5.7363630405643	-0.798104131170424	0.0022252750261489	0.0414740539473287
738	chrX	48171966	48172366	401	*	5.3126553103891	4.52089830636871	5.95710824201598	-0.83082151063922	0.00225046549259433	0.041886712745631
739	chr13	34252456	34252856	401	*	4.14845360945327	3.01688239515401	4.93486219750783	-0.872779134726411	0.00225721568774236	0.041931968235346
740	chr17	76111718	76112118	401	*	4.00588300470239	4.6345360407405	2.12670705856424	0.849304050328917	0.00225948612001445	0.041931968235346
741	chr7	19131321	19131721	401	*	5.09385905996973	5.62428582162723	3.79881889133708	0.872502246261817	0.00226205507151947	0.041931968235346
742	chr10	91123678	91124078	401	*	4.20341290644649	3.24750177413333	4.92235864497238	-0.86108200643427	0.00226858779053255	0.0419963906883493
743	chr12	80835282	80835682	401	*	5.23711768630863	4.34836168637076	5.9270673045015	-0.857697691380682	0.00227698167526915	0.0420950474986501
744	chr17	3557663	3558063	401	*	4.96063355252942	5.52650662300202	3.48518911499299	0.871376864000144	0.00229523284354745	0.0422796148519396
745	chrX	159508392	159508792	401	*	2.99509694854971	3.65554541542422	0.848862709386264	0.723403393481551	0.00229525204253294	0.0422796148519396
746	chr17	50142702	50143102	401	*	3.58769987165434	2.49027062224679	4.36186658043918	-0.871387538353427	0.00229619923409631	0.0422796148519396
747	chr13	62466670	62467070	401	*	3.49478432098491	4.11398854712101	1.68531781908852	0.827258188121035	0.00230058757523882	0.0422978416735875
748	chr11	3371238	3371638	401	*	4.32544485381865	4.867006629077	2.97658990021934	0.87095898244543	0.00230334781390823	0.0422978416735875
749	chr14	123626530	123626930	401	*	4.63792354489331	5.16338582926923	3.36611524341019	0.868525411441276	0.00230722606316085	0.0423124929286748
750	chr15	19749777	19750177	401	*	4.51961225436139	3.61830280546111	5.2151303636457	-0.848832396479792	0.00232360988889053	0.0424719026228919
751	chr10	116819107	116819507	401	*	3.77826562034721	2.71089706181644	4.54132179748755	-0.866349820528559	0.00232367237060842	0.0424719026228919
752	chrX	74270400	74270800	401	*	3.65656270061224	4.26022059947722	1.95403519030053	0.852645718195749	0.00232519443596496	0.0424719026228919
753	chrX	13230703	13231103	401	*	2.91337753068405	3.63408002113179	0.0352782594676251	0.726250185993128	0.00233640036090141	0.0426199141531762
754	chrX	48513338	48513738	401	*	4.07869902806799	4.68420246081214	2.36394201000541	0.864961565818004	0.0023425522352922	0.0426754608806017
755	chr17	57060206	57060606	401	*	4.26255780437871	4.855069793823	2.63144944534203	0.867449295079332	0.00235660108998295	0.0428735917249273
756	chr8	71371444	71371844	401	*	3.94799597536971	4.53188354949999	2.36946626921621	0.864254040475185	0.00235973914240955	0.0428735917249273
757	chr16	59652979	59653379	401	*	4.38270991993901	3.31682399569567	5.14520985104951	-0.867331647158573	0.00236511007617822	0.0428735917249273
758	chr7	40929021	40929421	401	*	2.55056281113077	3.31612991235904	0	0.658007261662002	0.00236591311353341	0.0428735917249273
759	chr13	23571053	23571453	401	*	3.76790164864228	4.42114403072514	1.68721347053611	0.829477530061831	0.00237484818571574	0.0429788072186975
760	chr17	23598997	23599397	401	*	3.99945888060772	4.59267752447154	2.36394201000541	0.865577023991581	0.00239008904814318	0.0431977146911773
761	chr7	3644893	3645293	401	*	5.88255530955712	6.35451687344248	4.83565804257668	0.857450752660996	0.00240672114330968	0.0434143074750402
762	chr3	63975963	63976363	401	*	3.25532687370971	3.91331718691704	1.1318251468433	0.755608985186649	0.002408654860672	0.0434143074750402
763	chr6	57535430	57535830	401	*	4.98989927461574	5.53690158155456	3.61384495132477	0.865946945902988	0.00241155479058355	0.0434143074750402
764	chr1	114556029	114556429	401	*	5.63569046108849	4.89498077743034	6.25431140905583	-0.817400089133793	0.00242105726340797	0.0434667860032988
765	chr4	6171516	6171916	401	*	4.12642780550003	4.66945621863769	2.77030093988666	0.863659260152549	0.00242117980129452	0.0434667860032988
766	chr5	143293252	143293652	401	*	4.15264793021835	3.09606330358559	4.91164024672434	-0.857512067922788	0.00242396316820958	0.0434667860032988
767	chrX	11344534	11344934	401	*	3.60994271147916	2.46692788139617	4.40036741905749	-0.8647451746765	0.00242916255365161	0.0435032292528794
768	chr7	66661496	66661896	401	*	4.99190664157647	4.29412012798986	5.58770640235328	-0.802910496680058	0.00243473261322952	0.0435462072595322
769	chr9	40965571	40965971	401	*	5.69453030692363	5.09086768274143	6.2364334637025	-0.758980080768035	0.00243941801702152	0.0435484389184678
770	chr5	104021775	104022175	401	*	3.29780286713789	3.96005778245179	1.13460641618662	0.824802232907879	0.00244432346283523	0.0435484389184678
771	chr5	127241678	127242078	401	*	4.74850914023964	4.02441311657643	5.35842008948607	-0.798685220757619	0.00244436855024306	0.0435484389184678
772	chr16	17797120	17797520	401	*	4.08982531697561	3.12964197045281	4.8105513782196	-0.854929473707855	0.00245478911494812	0.0436270446912343
773	chr12	20415401	20415801	401	*	3.93384821609496	4.47930964116299	2.56556001935321	0.858620348550811	0.00245513290232412	0.0436270446912343
774	chr3	52740675	52741075	401	*	4.2898637500022	3.25131159211825	5.04196630181334	-0.860342182920805	0.00246347528557779	0.0436796013085824
775	chr14	17660631	17661031	401	*	4.53682611264594	4.98429725886125	3.5798518834441	0.860101261233877	0.00246445042327834	0.0436796013085824
776	chr11	53532058	53532458	401	*	3.65497780340819	2.89427888313454	4.28387849470297	-0.851770244176707	0.00248511832024088	0.0439891562459133
777	chr15	57048959	57049359	401	*	4.74291992573473	3.83285765533065	5.44227951630648	-0.847744480168689	0.00248984413285934	0.0440160862406125
778	chr8	69176411	69176811	401	*	5.97851758675357	5.44221220231361	6.47825278989706	-0.70838657153695	0.00249475474108307	0.0440418807823532
779	chr5	9100469	9100869	401	*	4.45662603977405	4.96213097879952	3.27386122106544	0.862286366410655	0.00249771586556881	0.0440418807823532
780	chr2	155605010	155605410	401	*	4.45395616091746	3.44431888480989	5.19475871178502	-0.850929056830791	0.00253328906943446	0.0446118700740407
781	chr12	85890475	85890875	401	*	4.79954724356766	3.91336279449961	5.48834750141311	-0.834436911839862	0.00253999206869306	0.0446726389956055
782	chr1	7088648	7089048	401	*	5.30317241589148	5.78905105963409	4.20182805974203	0.851327070641174	0.00256279711206007	0.0450160884031421
783	chr3	108433455	108433855	401	*	3.54894919850267	4.13703897818665	1.94507931582456	0.835480041877486	0.00256954065987257	0.0450768971954146
784	chr9	29433940	29434340	401	*	3.43513963308387	4.07874736553784	1.43720844843767	0.832357969659505	0.00257825131254647	0.0451690577738275
785	chr10	14545047	14545447	401	*	3.53911602086148	4.17148433240605	1.63144944534203	0.843161938303808	0.00258137087597951	0.0451690577738275
786	chr11	113875668	113876068	401	*	3.90538728894884	2.82602033939337	4.67291617801465	-0.85924369114477	0.0026005682288848	0.0454387291276153
787	chr5	109690639	109691039	401	*	3.8296380828135	4.43945897369385	2.08579699997193	0.849992306345387	0.00260416736300637	0.0454387291276153
788	chr1	130715719	130716119	401	*	4.02029702884908	4.61055313766226	2.40315838103289	0.849953837227619	0.0026092289256912	0.0454387291276153
789	chr7	6976958	6977358	401	*	3.31604249487053	3.94494756135921	1.43495383799948	0.799868560778017	0.00261001436238268	0.0454387291276153
790	chr7	19381799	19382199	401	*	3.40165007594366	4.04145765394291	1.43495383799948	0.786018756477316	0.00261415184171888	0.0454531515162664
791	chr7	18254498	18254898	401	*	4.80811254530739	3.97654062495606	5.47178608450322	-0.824695673049742	0.00262350129016617	0.0455580451602055
792	chr1	154168555	154168955	401	*	5.24159612178489	4.59366828669758	5.80953570066319	-0.779107678513697	0.00263085433465101	0.0456280494201595
793	chrX	152001661	152002061	401	*	3.33328969198271	4.01567784086526	0.964499813027504	0.810568500128449	0.00264802414358519	0.0458545545752245
794	chr8	13388618	13389018	401	*	3.90766693194529	2.67616661262861	4.72774448209146	-0.857406044573483	0.00265059088036752	0.0458545545752245
795	chr3	153979311	153979711	401	*	4.88666756222766	4.0068807803385	5.57259546383005	-0.83361350859342	0.00267072191804412	0.0461446997059799
796	chr14	78120226	78120626	401	*	3.05604492719058	3.76392846767219	0.370646364305031	0.748730370716039	0.00267638745887707	0.0461844951446426
797	chr10	70057887	70058287	401	*	4.16779918341657	2.99189896504114	4.96952901605799	-0.855400564337863	0.0026955133904385	0.0464554157230003
798	chr7	64392395	64392795	401	*	4.11763442555181	4.73386873260968	2.32931026233713	0.846989937935557	0.00269885132112363	0.0464554157230003
799	chr6	6005935	6006335	401	*	3.7030738288638	4.33451011157932	1.80261449770236	0.840521467197842	0.00270417875665132	0.0464888603271121
800	chrX	79671389	79671789	401	*	3.06478245643606	3.76359292110182	0.500834499250778	0.750817431569385	0.00271384589346292	0.0465730516333556
801	chr5	53092002	53092402	401	*	4.52614914912977	3.52389430571911	5.26401569481397	-0.844837772577093	0.00271585718974358	0.0465730516333556
802	chr12	44209931	44210331	401	*	4.32903499466296	4.88640059978846	2.89940919875006	0.854692436203459	0.00272490504289315	0.0466529043421179
803	chr17	55717637	55718037	401	*	2.56287637940505	3.32880377518418	0	0.634466680097436	0.00272730650747821	0.0466529043421179
804	chr18	38174621	38175021	401	*	3.87132682852126	4.41765482463923	2.49867723416188	0.843124304487392	0.00273319279500254	0.0466954430748194
805	chr8	18846168	18846568	401	*	4.85969522458803	5.36324119567321	3.68531781908852	0.853843497592555	0.00273907057569004	0.0467377309660602
806	chr17	44857951	44858351	401	*	4.63527086771283	3.75680736723126	5.32060234846302	-0.828682806760834	0.00274635171849535	0.0468038302794692
807	chr7	73400092	73400492	401	*	3.27612385557343	3.89968968519558	1.43495383799948	0.788497474660748	0.00276411383415692	0.046944002608747
808	chr7	24133929	24134329	401	*	3.54529254384993	4.20159107797359	1.43720844843767	0.818168085177776	0.00276472785998459	0.046944002608747
809	chr5	8056323	8056723	401	*	3.7316098359711	4.29074741300768	2.29258203039345	0.851874812508521	0.00276765563697976	0.046944002608747
810	chr8	95833538	95833938	401	*	3.59232900557003	4.25372678166455	1.43720844843767	0.807227346678927	0.00276824709617684	0.046944002608747
811	chr19	57297373	57297773	401	*	5.04895886114296	4.11756118015947	5.75754329351418	-0.843183137469836	0.00277951966241178	0.0469954990044557
