"seqnames"	"start"	"end"	"width"	"strand"	"width"	"strand"	"Conc"	"Conc_mDMSOw1"	"Conc_mTBTw1"	"Fold"	"p.value"	"FDR"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENSEMBL"	"SYMBOL"	"GENENAME"
"1074"	"chr5"	35396559	35396958	400	"*"	401	"*"	4.59828017745233	5.23440831213852	3.43290219867406	0.946073437112375	0.00248954345926328	0.0451007178907617	"Intron (ENSMUST00000172923.1/15371, intron 1 of 1)"	5	35389117	35392890	3774	1	"15371"	"ENSMUST00000087674.5"	7442	"ENSMUSG00000067438"	"Hmx1"	"H6 homeobox 1"
"1075"	"chrX"	113297930	113298329	400	"*"	401	"*"	3.93614720227836	2.68626595616486	4.5956308332861	-0.951506205762164	0.00248989686383365	0.0451007178907617	"Promoter (<=1kb)"	20	113298252	113755834	457583	1	"93837"	"ENSMUST00000146539.7"	0	"ENSMUSG00000025592"	"Dach2"	"dachshund family transcription factor 2"
"1076"	"chr19"	24842282	24842681	400	"*"	401	"*"	5.98700952293936	6.41875318699163	5.36804288255246	0.779096298285367	0.00250755121128815	0.0453615726553577	"Intron (ENSMUST00000047666.4/226041, intron 1 of 10)"	19	24816231	24861652	45422	2	"226041"	"ENSMUST00000129127.1"	18971	"ENSMUSG00000041731"	"Pgm5"	"phosphoglucomutase 5"
"1077"	"chr8"	69270886	69271285	400	"*"	401	"*"	3.62007012315294	1.85224594771652	4.39098263924173	-0.936514401801557	0.00251258908023851	0.0453615726553577	"Promoter (<=1kb)"	8	69271080	69303375	32296	1	"211135"	"ENSMUST00000212549.1"	0	"ENSMUSG00000079038"	"Zfp781a"	"zinc finger protein 781A"
"1078"	"chr16"	3929802	3930201	400	"*"	401	"*"	3.88185086808814	4.50922121321618	2.74659206599818	0.938151475000541	0.00251360283900386	0.0453615726553577	"3' UTR"	16	3909106	3923912	14807	1	"76779"	"ENSMUST00000124849.1"	20696	"ENSMUSG00000014232"	"Cluap1"	"clusterin associated protein 1"
"1079"	"chr5"	75857756	75858155	400	"*"	401	"*"	4.7002369476634	5.24960870126508	3.80202611432272	0.892153415111919	0.00251361631548536	0.0453615726553577	"Distal Intergenic"	5	75932827	75978458	45632	2	"16542"	"ENSMUST00000113516.1"	120303	"ENSMUSG00000062960"	"Kdr"	"kinase insert domain protein receptor"
"1080"	"chr13"	88836430	88836829	400	"*"	401	"*"	3.30774959310156	4.02824241679823	1.80244247344769	0.946644006531936	0.00251769998669837	0.045393198278695	"Intron (ENSMUST00000118731.7/13612, intron 1 of 9)"	13	88821642	89323223	501582	1	"13612"	"ENSMUST00000043111.6"	14788	"ENSMUSG00000034488"	"Edil3"	"EGF-like repeats and discoidin I-like domains 3"
"1081"	"chr1"	50914080	50914479	400	"*"	401	"*"	4.01782112638032	4.6261872159613	2.94524238024806	0.936236222561992	0.00252782734772806	0.0454613012147413	"5' UTR"	1	50909962	50979920	69959	1	"56363"	"ENSMUST00000114565.7"	4118	"ENSMUSG00000026109"	"Tmeff2"	"transmembrane protein with EGF-like and two follistatin-like domains 2"
"1082"	"chr6"	13747977	13748376	400	"*"	401	"*"	3.70791464143587	2.08579699997193	4.45219780135788	-0.943552834959708	0.00252859887741991	0.0454613012147413	"Distal Intergenic"	6	13625673	13677966	52294	2	"101148"	"ENSMUST00000045235.7"	-70011	"ENSMUSG00000042742"	"Samtor"	"S-adenosylmethionine sensor upstream of mTORC1"
"1083"	"chr8"	88574498	88574897	400	"*"	401	"*"	5.31297918901383	5.90147383162607	4.30233057869036	0.926647979247318	0.00252874489081965	0.0454613012147413	"Intron (ENSMUST00000034086.12/93960, intron 4 of 9)"	8	88582805	88592337	9533	1	"93960"	"ENSMUST00000211113.1"	-7908	"ENSMUSG00000031661"	"Nkd1"	"naked cuticle 1"
"1084"	"chr1"	194335470	194335869	400	"*"	401	"*"	6.31303715560982	6.73895884909946	5.70605678262884	0.789617594122707	0.00253081607008934	0.0454613012147413	"Distal Intergenic"	1	194212187	194222759	10573	2	"74942"	"ENSMUST00000193395.1"	-112711	"ENSMUSG00000103692"	"4930503O07Rik"	"RIKEN cDNA 4930503O07 gene"
"1085"	"chr8"	79065573	79065972	400	"*"	401	"*"	4.3184825552045	4.94725831468115	3.17844472817201	0.92994839874513	0.00254881830379297	0.045742479273232	"Intron (ENSMUST00000087927.10/622675, intron 2 of 2)"	8	79028587	79190856	162270	1	"622675"	"ENSMUST00000238669.1"	36986	"ENSMUSG00000071064"	"Zfp827"	"zinc finger protein 827"
"1086"	"chr1"	92240726	92241125	400	"*"	401	"*"	5.83415253843622	6.3028104435658	5.13557268812317	0.824519639086871	0.00255609710546491	0.0458260800117796	"Distal Intergenic"	1	92030144	92195699	165556	2	"208727"	"ENSMUST00000212408.1"	-45027	"ENSMUSG00000026313"	"Hdac4"	"histone deacetylase 4"
"1087"	"chrX"	99427878	99428277	400	"*"	401	"*"	5.87034559653144	6.41971793423653	4.97213317004381	0.907722297250229	0.0025581834928515	0.0458260800117796	"Intron (ENSMUST00000156494.1/100038584, intron 6 of 6)"	20	99405331	99443797	38467	2	"100038584"	"ENSMUST00000156494.1"	15520	"ENSMUSG00000073051"	"Gm14812"	"predicted gene 14812"
"1088"	"chr14"	119007406	119007805	400	"*"	401	"*"	4.10770749372798	2.76522163228415	4.79087339265005	-0.93983852088128	0.00256235310876387	0.0458497054161465	"Promoter (<=1kb)"	14	118985039	119007465	22427	2	"66435"	"ENSMUST00000148022.7"	0	"ENSMUSG00000042104"	"Uggt2"	"UDP-glucose glycoprotein glucosyltransferase 2"
"1089"	"chr8"	25227149	25227548	400	"*"	401	"*"	4.60517971050343	5.11846481990036	3.80103992471948	0.858461258075177	0.00256421164740055	0.0458497054161465	"Intron (ENSMUST00000210016.1/320165, intron 1 of 5)"	8	25182522	25240863	58342	2	"320165"	"ENSMUST00000210488.1"	13315	"ENSMUSG00000065954"	"Tacc1"	"transforming, acidic coiled-coil containing protein 1"
"1090"	"chr7"	120116639	120117038	400	"*"	401	"*"	4.01292489764325	4.58914430745318	3.0388406841453	0.926673971308684	0.0025709160273542	0.0459274099859091	"Intron (ENSMUST00000033210.12/233806, intron 4 of 4)"	7	120102895	120104669	1775	1	"233806"	"ENSMUST00000208968.1"	13744	"ENSMUSG00000030917"	"Ldaf1"	"lipid droplet assembly factor 1"
"1091"	"chr14"	105177130	105177529	400	"*"	401	"*"	2.89755523825314	0.852245947716515	3.71126829898247	-0.907759134608043	0.00257464513206144	0.0459518698547208	"Promoter (<=1kb)"	14	105114986	105177323	62338	2	"74213"	"ENSMUST00000100327.9"	0	"ENSMUSG00000022119"	"Rbm26"	"RNA binding motif protein 26"
"1092"	"chr2"	177206296	177206695	400	"*"	401	"*"	2.97655756851917	1.03527825946763	3.77532525640689	-0.904964329040944	0.00259461522013854	0.0462658860499428	"5' UTR"	2	177009681	177010078	398	1	"628147"	"ENSMUST00000178182.1"	196615	"ENSMUSG00000095648"	"Gm2004"	"predicted gene 2004"
"1093"	"chr5"	115208043	115208442	400	"*"	401	"*"	4.05218253627864	4.6984763993661	2.85079770391562	0.94365751348076	0.00260370733114181	0.0463441440319589	"Distal Intergenic"	5	115168689	115194381	25693	2	"29867"	"ENSMUST00000112113.7"	-13662	"ENSMUSG00000029544"	"Cabp1"	"calcium binding protein 1"
"1094"	"chr11"	97374843	97375242	400	"*"	401	"*"	3.6769910016269	4.29709933422202	2.56610442046451	0.936435065243034	0.00260376404945373	0.0463441440319589	"Promoter (2-3kb)"	11	97377437	97378667	1231	1	"192157"	"ENSMUST00000149212.1"	-2195	"ENSMUSG00000038485"	"Socs7"	"suppressor of cytokine signaling 7"
"1095"	"chr2"	58131456	58131855	400	"*"	401	"*"	4.92237515346507	5.49653518382244	3.95430556740971	0.906892640451106	0.00260810612016292	0.0463790341295089	"3' UTR"	2	58134066	58156797	22732	2	"227929"	"ENSMUST00000131443.7"	24942	"ENSMUSG00000026832"	"Cytip"	"cytohesin 1 interacting protein"
"1096"	"chr1"	36013841	36014240	400	"*"	401	"*"	2.32881250785851	0	3.25330192067944	-0.754696372470746	0.00261644180839895	0.0464848128587084	"Distal Intergenic"	1	36068400	36106446	38047	1	"50785"	"ENSMUST00000088174.3"	-54160	"ENSMUSG00000045216"	"Hs6st1"	"heparan sulfate 6-O-sulfotransferase 1"
"1097"	"chr5"	115844145	115844544	400	"*"	401	"*"	4.2463445205213	4.78544253898602	3.37578905975862	0.894118619545263	0.00261998624962812	0.046505353010719	"Promoter (<=1kb)"	5	115845278	115925702	80425	1	"12704"	"ENSMUST00000147330.7"	-734	"ENSMUSG00000029516"	"Cit"	"citron"
"1098"	"chr1"	3496108	3496507	400	"*"	401	"*"	4.59320802105722	5.14440450605752	3.69000845695697	0.895798975106315	0.00262318281800452	0.0465196865502587	"Intron (ENSMUST00000161581.1/ENSMUST00000161581.1, intron 1 of 1)"	1	3214482	3671498	457017	2	"497097"	"ENSMUST00000070533.4"	174991	"ENSMUSG00000051951"	"Xkr4"	"X-linked Kx blood group related 4"
"1099"	"chr7"	144115633	144116032	400	"*"	401	"*"	5.68179554284865	6.15317153616467	4.97709264570341	0.843381258718167	0.00263060333049766	0.0465534749452419	"Intron (ENSMUST00000105902.7/210274, intron 9 of 22)"	7	144175529	144424494	248966	1	"210274"	"ENSMUST00000105900.8"	-59497	"ENSMUSG00000037541"	"Shank2"	"SH3 and multiple ankyrin repeat domains 2"
"1100"	"chr1"	128102899	128103298	400	"*"	401	"*"	3.75227201780697	2.21268538523035	4.4799886294436	-0.944597474030761	0.00263076567915867	0.0465534749452419	"Promoter (<=1kb)"	1	127954670	128103001	148332	2	"226409"	"ENSMUST00000112538.3"	0	"ENSMUSG00000036086"	"Zranb3"	"zinc finger, RAN-binding domain containing 3"
"1101"	"chr15"	53343445	53343844	400	"*"	401	"*"	3.07437549327871	0.964499813027504	3.89676548986569	-0.911957499663273	0.00263226047220169	0.0465534749452419	"Promoter (1-2kb)"	15	53068664	53345659	276996	2	"14042"	"ENSMUST00000133362.7"	1815	"ENSMUSG00000061731"	"Ext1"	"exostosin glycosyltransferase 1"
"1102"	"chr8"	34698353	34698752	400	"*"	401	"*"	5.71568362930611	6.16540948351547	5.05873731119111	0.809100994047163	0.00265938448948033	0.0469905034293656	"Distal Intergenic"	8	34589420	34640316	50897	2	"330734"	"ENSMUST00000211381.1"	-58037	"ENSMUSG00000109819"	"B930018H19Rik"	"RIKEN cDNA B930018H19 gene"
"1103"	"chr11"	77925202	77925601	400	"*"	401	"*"	4.69383145782978	5.30183100855298	3.62242734648394	0.924684837140711	0.00266521438276845	0.0469950254929085	"Intron (ENSMUST00000132487.1/791423, intron 1 of 2)"	11	77912127	77929288	17162	2	"791423"	"ENSMUST00000132487.1"	3687	"ENSMUSG00000055045"	"Gm11190"	"predicted gene 11190"
"1104"	"chr4"	14216176	14216575	400	"*"	401	"*"	3.82273186039937	4.51640284921451	2.4366640069366	0.94522331270261	0.002668413475352	0.0469950254929085	"Distal Intergenic"	4	14505289	14516369	11081	2	"208890"	"ENSMUST00000138042.1"	299794	"ENSMUSG00000040569"	"Slc26a7"	"solute carrier family 26, member 7"
"1105"	"chrX"	159508393	159508792	400	"*"	401	"*"	2.72455036792014	0.848862709386264	3.51323856982821	-0.816630182058484	0.00266877519026323	0.0469950254929085	"Distal Intergenic"	20	159526688	159551839	25152	1	"382252"	"ENSMUST00000144598.7"	-17896	"ENSMUSG00000044150"	"Bclaf3"	"Bclaf1 and Thrap3 family member 3"
"1106"	"chr10"	93684032	93684431	400	"*"	401	"*"	4.67836388903678	5.31042723085117	3.52706624900947	0.933210405340213	0.00266929427871594	0.0469950254929085	"Promoter (<=1kb)"	10	93674218	93683322	9105	2	"100504069"	"ENSMUST00000147379.2"	-710	"ENSMUSG00000085723"	"Gm15915"	"predicted gene 15915"
"1107"	"chr11"	85567982	85568381	400	"*"	401	"*"	3.17391737182959	3.83544437968719	1.91633434974515	0.944114008226361	0.00267546388829353	0.0470574390601341	"Intron (ENSMUST00000108061.7/192197, intron 21 of 27)"	11	85581042	85603044	22003	1	"192197"	"ENSMUST00000133194.1"	-12661	"ENSMUSG00000059439"	"Bcas3"	"BCAS3 microtubule associated cell migration factor"
"1108"	"chr11"	103612355	103612754	400	"*"	401	"*"	3.71677571309796	4.3446296933751	2.5798746504643	0.937741137514797	0.00267808647417876	0.0470574390601341	"Promoter (1-2kb)"	11	103534577	103614739	80163	2	"380730"	"ENSMUST00000167262.1"	1985	"ENSMUSG00000034239"	"Lrrc37"	"leucine rich repeat containing 37"
"1109"	"chr10"	27485836	27486235	400	"*"	401	"*"	5.59654949246619	6.04466777225497	4.94305898874418	0.783085967309235	0.00268008935485254	0.0470574390601341	"Intron (ENSMUST00000092639.11/16773, intron 1 of 64)"	10	27389866	27397225	7360	1	"75855"	"ENSMUST00000187815.1"	95970	"ENSMUSG00000101636"	"4930579H20Rik"	"RIKEN cDNA 4930579H20 gene"
"1110"	"chr8"	34221727	34222126	400	"*"	401	"*"	3.79007140297718	4.38251396759645	2.76739566241822	0.937051994093356	0.00268909917037796	0.0471387610331095	"Intron (ENSMUST00000188318.1/ENSMUST00000188318.1, intron 2 of 3)"	8	34166622	34166712	91	2	"102465211"	"ENSMUST00000183885.1"	-55015	"ENSMUSG00000098785"	"Mir6395"	"microRNA 6395"
"1111"	"chr2"	122206418	122206817	400	"*"	401	"*"	4.50243907117102	5.07909819774954	3.52706624900947	0.904985604368937	0.00268956262878927	0.0471387610331095	"Downstream (<=300bp)"	2	122186474	122204961	18488	1	"74401"	"ENSMUST00000149861.1"	19944	"ENSMUSG00000027229"	"Terb2"	"telomere repeat binding bouquet formation protein 2"
"1112"	"chr8"	122557586	122557985	400	"*"	401	"*"	4.59228356624328	5.1535309324576	3.66117601835489	0.909275804158427	0.00269322709964637	0.0471605378456062	"Intron (ENSMUST00000127664.1/108148, intron 1 of 15)"	8	122481698	122551329	69632	2	"234839"	"ENSMUST00000156333.8"	-6257	"ENSMUSG00000014444"	"Piezo1"	"piezo-type mechanosensitive ion channel component 1"
"1113"	"chr6"	100125477	100125876	400	"*"	401	"*"	4.19629404208059	4.7492930391343	3.28814326776764	0.91461105289057	0.00270056216003272	0.0471728849339435	"Distal Intergenic"	6	100232011	100233131	1121	2	"56353"	"ENSMUST00000203410.1"	107255	"ENSMUSG00000072872"	"Rybp"	"RING1 and YY1 binding protein"
"1114"	"chr2"	109917331	109917730	400	"*"	401	"*"	5.21937065095501	4.15949603124588	5.8237516036847	-0.934356147173108	0.00270356329616081	0.0471728849339435	"Promoter (<=1kb)"	2	109917647	110014257	96611	1	"107515"	"ENSMUST00000046548.13"	0	"ENSMUSG00000050199"	"Lgr4"	"leucine-rich repeat-containing G protein-coupled receptor 4"
"1115"	"chr7"	45715096	45715495	400	"*"	401	"*"	3.27005091877507	1.43720844843767	4.05186298631923	-0.922019862696641	0.00270390304977378	0.0471728849339435	"Promoter (<=1kb)"	7	45715457	45720836	5380	1	"19899"	"ENSMUST00000210640.1"	0	"ENSMUSG00000059070"	"Rpl18"	"ribosomal protein L18"
"1116"	"chrX"	164759555	164759954	400	"*"	401	"*"	5.37072413458916	5.89301655574533	4.54388843659515	0.874409115077438	0.0027039068395621	0.0471728849339435	"Distal Intergenic"	20	164936318	164980297	43980	2	"76763"	"ENSMUST00000112247.8"	220343	"ENSMUSG00000061778"	"Mospd2"	"motile sperm domain containing 2"
"1117"	"chr2"	170610845	170611244	400	"*"	401	"*"	5.63439530823038	6.10380979249859	4.9341148752114	0.830168310387296	0.00270723958274245	0.0471728849339435	"Distal Intergenic"	2	170579418	170602017	22600	2	"67637"	"ENSMUST00000062355.1"	-8828	"ENSMUSG00000043583"	"4930470P17Rik"	"RIKEN cDNA 4930470P17 gene"
"1118"	"chr13"	76064357	76064756	400	"*"	401	"*"	2.59423405453989	0	3.48216579074064	-0.815146064146321	0.0027130756953379	0.0471728849339435	"Intron (ENSMUST00000120573.2/77041, intron 7 of 7)"	13	76054851	76056996	2146	2	"238725"	"ENSMUST00000056130.7"	-7361	"ENSMUSG00000045509"	"Gpr150"	"G protein-coupled receptor 150"
"1119"	"chr12"	59040345	59040744	400	"*"	401	"*"	3.88428072637856	2.25617187932875	4.62972287896667	-0.923357288913949	0.00271327179078589	0.0471728849339435	"Exon (ENSMUST00000083298.1/ENSMUST00000083298.1, exon 1 of 1)"	12	59043258	59044734	1477	2	"78232"	"ENSMUST00000217873.1"	3990	"ENSMUSG00000020993"	"Trappc6b"	"trafficking protein particle complex 6B"
"1120"	"chr2"	32981932	32982331	400	"*"	401	"*"	3.62296298211384	1.80261449770236	4.40272482236319	-0.923962409052726	0.00272764119308048	0.0471728849339435	"Promoter (<=1kb)"	2	32972990	32982068	9079	2	"56017"	"ENSMUST00000191777.5"	0	"ENSMUSG00000026791"	"Slc2a8"	"solute carrier family 2, (facilitated glucose transporter), member 8"
"1121"	"chr11"	98964915	98965314	400	"*"	401	"*"	4.73565939586946	5.25529730295922	3.91556429892086	0.868928156593162	0.00272765705727513	0.0471728849339435	"Intron (ENSMUST00000107474.7/19401, intron 2 of 8)"	11	98960412	98974942	14531	1	"19401"	"ENSMUST00000107473.2"	4503	"ENSMUSG00000037992"	"Rara"	"retinoic acid receptor, alpha"
"1122"	"chr18"	51252431	51252830	400	"*"	401	"*"	4.27491893930933	4.89185185474806	3.17452353676988	0.920102420268288	0.00273198970175887	0.0471728849339435	"Intron (ENSMUST00000116639.3/71373, intron 1 of 1)"	18	51117738	51420044	302307	1	"71373"	"ENSMUST00000235541.1"	134693	"ENSMUSG00000073565"	"Prr16"	"proline rich 16"
"1123"	"chr8"	42687830	42688229	400	"*"	401	"*"	4.03373433553388	4.68436905848808	2.81661685423662	0.93701395181739	0.00273541593192837	0.0471728849339435	"Distal Intergenic"	8	43130423	43136593	6171	2	"244448"	"ENSMUST00000211541.1"	448364	"ENSMUSG00000031651"	"Triml1"	"tripartite motif family-like 1"
"1124"	"chr14"	20217095	20217494	400	"*"	401	"*"	3.08196477962783	1.13460641618662	3.88164018017909	-0.912561009504611	0.00273552402134757	0.0471728849339435	"Intron (ENSMUST00000223732.1/ENSMUST00000223732.1, intron 1 of 1)"	14	20140057	20181809	41753	2	"16529"	"ENSMUST00000024011.9"	-35286	"ENSMUSG00000023243"	"Kcnk5"	"potassium channel, subfamily K, member 5"
"1125"	"chr5"	79208687	79209086	400	"*"	401	"*"	3.84183992991221	4.45115049673243	2.7662286556383	0.931197959169138	0.00273596699990848	0.0471728849339435	"Distal Intergenic"	5	77465488	77468851	3364	1	"69370"	"ENSMUST00000201654.1"	1743199	"ENSMUSG00000107232"	"1700017L05Rik"	"RIKEN cDNA 1700017L05 gene"
"1126"	"chr2"	167991583	167991982	400	"*"	401	"*"	5.35818367655172	5.87286516574365	4.55055792800452	0.862584946956619	0.00273661634244495	0.0471728849339435	"Promoter (<=1kb)"	2	167988802	167991347	2546	2	"69553"	"ENSMUST00000142702.1"	-236	"ENSMUSG00000074577"	"Ripor3"	"RIPOR family member 3"
"1127"	"chr17"	68953536	68953935	400	"*"	401	"*"	4.13719751422583	4.68642478799406	3.2393806770209	0.88580551302148	0.00273676252555975	0.0471728849339435	"Distal Intergenic"	17	68837136	68843139	6004	1	"622645"	"ENSMUST00000178545.2"	116400	"ENSMUSG00000095407"	"Tmem200c"	"transmembrane protein 200C"
"1128"	"chr1"	77688426	77688825	400	"*"	401	"*"	6.10083366698389	6.53012730351739	5.48692918130843	0.770768823109489	0.00273992419854598	0.0471728849339435	"Distal Intergenic"	1	77373139	77515088	141950	2	"13838"	"ENSMUST00000188797.6"	-173338	"ENSMUSG00000026235"	"Epha4"	"Eph receptor A4"
"1129"	"chr17"	50801864	50802263	400	"*"	401	"*"	5.3900893199017	5.87194214666173	4.66142878847333	0.847012301109517	0.00274082339192901	0.0471728849339435	"Intron (ENSMUST00000024717.9/72238, intron 16 of 21)"	17	50698688	50699443	756	1	"12228"	"ENSMUST00000061681.8"	103176	"ENSMUSG00000022863"	"Btg3"	"BTG anti-proliferation factor 3"
"1130"	"chr5"	88711495	88711894	400	"*"	401	"*"	3.39661977901965	4.1157682365223	1.89758462156679	0.94270844384875	0.00274384614643681	0.0471728849339435	"Distal Intergenic"	5	88720855	88749294	28440	1	"68473"	"ENSMUST00000155298.2"	-8961	"ENSMUSG00000006262"	"Mob1b"	"MOB kinase activator 1B"
"1131"	"chr15"	98917118	98917517	400	"*"	401	"*"	5.39884149802877	5.92106408711217	4.57218368763613	0.867985807256274	0.00274592225577207	0.0471728849339435	"Promoter (<=1kb)"	15	98915176	98917750	2575	2	"74775"	"ENSMUST00000126159.1"	233	"ENSMUSG00000022999"	"Lmbr1l"	"limb region 1 like"
"1132"	"chr2"	12301749	12302148	400	"*"	401	"*"	2.92912915925607	0.852245947716515	3.74714041629521	-0.895892316575756	0.00274750743732347	0.0471728849339435	"Promoter (<=1kb)"	2	12106632	12301922	195291	2	"241226"	"ENSMUST00000028106.10"	0	"ENSMUSG00000026768"	"Itga8"	"integrin alpha 8"
"1133"	"chr8"	19189072	19189471	400	"*"	401	"*"	5.46896418910142	5.9216680600805	4.80558381206125	0.813520811947212	0.00274770660972716	0.0471728849339435	"Distal Intergenic"	8	19194357	19195212	856	1	"244332"	"ENSMUST00000052601.3"	-4886	"ENSMUSG00000046354"	"Defb14"	"defensin beta 14"
"1134"	"chr6"	100335473	100335872	400	"*"	401	"*"	3.20481357582121	1.03527825946763	4.03483985634105	-0.867958780465689	0.0027483640436894	0.0471728849339435	"Distal Intergenic"	6	100228565	100287485	58921	2	"56353"	"ENSMUST00000101118.3"	-47988	"ENSMUSG00000072872"	"Rybp"	"RING1 and YY1 binding protein"
"1135"	"chr7"	45987069	45987468	400	"*"	401	"*"	3.85545575523111	4.54686661796765	2.4789032199982	0.942484838043496	0.00274965203369073	0.0471728849339435	"Intron (ENSMUST00000002850.7/27421, intron 22 of 30)"	7	45967555	45980006	12452	2	"27421"	"ENSMUST00000211220.1"	-7063	"ENSMUSG00000030834"	"Abcc6"	"ATP-binding cassette, sub-family C member 6"
"1136"	"chr16"	18248693	18249092	400	"*"	401	"*"	3.28088681494986	1.5734430263942	4.04114853754715	-0.936512971311208	0.00275516219060229	0.0471890776412159	"Promoter (<=1kb)"	16	18248883	18253502	4620	1	"15547"	"ENSMUST00000115640.7"	0	"ENSMUSG00000022721"	"Trmt2a"	"TRM2 tRNA methyltransferase 2A"
"1137"	"chr6"	143835191	143835590	400	"*"	401	"*"	5.16499775323439	5.63309726742522	4.46767115734982	0.819626357561727	0.00275739516459914	0.0471890776412159	"Exon (ENSMUST00000038815.13/20678, exon 14 of 15)"	6	143861441	143947088	85648	2	"20678"	"ENSMUST00000124233.6"	111498	"ENSMUSG00000041540"	"Sox5"	"SRY (sex determining region Y)-box 5"
"1138"	"chr14"	54710299	54710698	400	"*"	401	"*"	5.26915546803435	5.7363630405643	4.57382748909887	0.842157210172754	0.00275841653265449	0.0471890776412159	"Promoter (1-2kb)"	14	54710360	54712174	1815	2	"110794"	"ENSMUST00000064290.7"	1476	"ENSMUSG00000052435"	"Cebpe"	"CCAAT/enhancer binding protein epsilon"
"1139"	"chr7"	19257322	19257721	400	"*"	401	"*"	3.19120547412546	1.05205879921074	4.01738659947514	-0.89549124627415	0.00276068537396598	0.0471890776412159	"Promoter (<=1kb)"	7	19257584	19258131	548	2	"22323"	"ENSMUST00000161488.1"	410	"ENSMUSG00000030403"	"Vasp"	"vasodilator-stimulated phosphoprotein"
"1140"	"chr9"	13699257	13699656	400	"*"	401	"*"	2.82412592342313	0.370646364305031	3.68602584090191	-0.852218565887054	0.00276519071443232	0.0471890776412159	"Intron (ENSMUST00000159294.8/270118, intron 3 of 4)"	9	13662460	13707345	44886	1	"270118"	"ENSMUST00000177755.2"	36797	"ENSMUSG00000031925"	"Maml2"	"mastermind like transcriptional coactivator 2"
"1141"	"chrX"	135911253	135911652	400	"*"	401	"*"	4.85684992243267	5.39386931830665	3.99180230426958	0.888679040500193	0.00276715746765967	0.0471890776412159	"Distal Intergenic"	20	135885983	135887470	1488	1	"70237"	"ENSMUST00000151989.1"	25270	"ENSMUSG00000072964"	"Bhlhb9"	"basic helix-loop-helix domain containing, class B9"
"1142"	"chr12"	93531194	93531593	400	"*"	401	"*"	3.77338639565321	4.41666919341795	2.582787287981	0.933760453659519	0.00276755991507131	0.0471890776412159	"Distal Intergenic"	12	93416458	93444823	28366	2	"75295"	"ENSMUST00000223202.1"	-86371	"ENSMUSG00000113164"	"4930559C10Rik"	"RIKEN cDNA 4930559C10 gene"
"1143"	"chr5"	109844881	109845280	400	"*"	401	"*"	3.58720120309584	2.36156984662282	4.24015998506664	-0.930153200487182	0.00278114071629462	0.0473791531300865	"Distal Intergenic"	5	109833501	109834145	645	2	"667213"	"ENSMUST00000197379.1"	-10736	"ENSMUSG00000105044"	"Gm10416"	"zinc finger protein pseudogene"
"1144"	"chr4"	104804099	104804498	400	"*"	401	"*"	3.23273380179376	3.90994871670852	1.91422858605567	0.940320554120719	0.00280065886923884	0.0476441116985887	"3' UTR"	4	104799208	104804540	5333	1	"110382"	"ENSMUST00000123892.1"	4891	"ENSMUSG00000029656"	"C8b"	"complement component 8, beta polypeptide"
"1145"	"chr7"	144606147	144606546	400	"*"	401	"*"	3.58232219073154	4.26964788207379	2.22277371751677	0.940529800704721	0.00280158729944967	0.0476441116985887	"Promoter (1-2kb)"	7	144595442	144608295	12854	2	"101772"	"ENSMUST00000131571.1"	1749	"ENSMUSG00000031075"	"Ano1"	"anoctamin 1, calcium activated chloride channel"
"1146"	"chr2"	120376669	120377068	400	"*"	401	"*"	4.07998378621515	4.69957332151769	2.9708180509038	0.927773370573934	0.00280590899842914	0.0476759686015814	"Intron (ENSMUST00000090042.11/211499, intron 10 of 19)"	2	120316461	120353137	36677	2	"269338"	"ENSMUST00000102501.9"	-23532	"ENSMUSG00000027291"	"Vps39"	"VPS39 HOPS complex subunit"
"1147"	"chr3"	65092343	65092742	400	"*"	401	"*"	3.8336510960432	4.49339618184248	2.582787287981	0.9370021626782	0.00281097189423631	0.0477187832293525	"Intron (ENSMUST00000238901.1/16497, intron 1 of 13)"	3	65109384	65365788	256405	1	"16497"	"ENSMUST00000159525.7"	-16642	"ENSMUSG00000027827"	"Kcnab1"	"potassium voltage-gated channel, shaker-related subfamily, beta member 1"
"1148"	"chr16"	42437716	42438115	400	"*"	401	"*"	4.69717366867695	5.29214508019483	3.6667234377401	0.917968499617308	0.00281333007124572	0.0477187832293525	"Distal Intergenic"	16	42248442	42340651	92210	2	"14432"	"ENSMUST00000102817.4"	-97065	"ENSMUSG00000047261"	"Gap43"	"growth associated protein 43"
"1149"	"chr1"	153107367	153107766	400	"*"	401	"*"	5.06737819310661	5.5807024180773	4.26314091853347	0.851084237867593	0.00281694075721278	0.0477384424929915	"Intron (ENSMUST00000186368.6/226518, intron 8 of 11)"	1	153093480	153094597	1118	1	"226518"	"ENSMUST00000190960.1"	13887	"ENSMUSG00000042751"	"Nmnat2"	"nicotinamide nucleotide adenylyltransferase 2"
"1150"	"chr18"	73483804	73484203	400	"*"	401	"*"	4.98401129775147	5.43565878233126	4.32291806913845	0.833280216259227	0.00282204835532089	0.0477834135433116	"Distal Intergenic"	18	73573044	73592575	19532	1	"240396"	"ENSMUST00000091852.4"	-88841	"ENSMUSG00000037253"	"Mex3c"	"mex3 RNA binding family member C"
