"seqnames"	"start"	"end"	"width"	"strand"	"width"	"strand"	"Conc"	"Conc_mDMSOw1"	"Conc_mTBTw1"	"Fold"	"p.value"	"FDR"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENSEMBL"	"SYMBOL"	"GENENAME"
"948"	"chr5"	87384082	87384481	400	"*"	401	"*"	3.80274741662685	4.33855020499625	2.94091011844971	1.02315046206788	0.00211209712544453	0.0408338006572789	"Distal Intergenic"	5	87409942	87424203	14262	2	"100559"	"ENSMUST00000072818.5"	39722	"ENSMUSG00000061906"	"Ugt2b38"	"UDP glucuronosyltransferase 2 family, polypeptide B38"
"949"	"chr7"	138073208	138073607	400	"*"	401	"*"	4.52526421720697	5.08030151675665	3.61148650605993	0.984360901937314	0.00211339860513513	0.0408338006572789	"Distal Intergenic"	7	138209717	138271329	61613	2	"70571"	"ENSMUST00000161213.2"	197722	"ENSMUSG00000091002"	"Tcerg1l"	"transcription elongation regulator 1-like"
"950"	"chrX"	118684626	118685025	400	"*"	401	"*"	4.34686504389735	4.95315373885372	3.2809271107988	1.03635417186493	0.00213323143121047	0.0411736121291318	"Distal Intergenic"	20	118479708	118480737	1030	2	"100039551"	"ENSMUST00000073857.5"	-203889	"ENSMUSG00000100194"	"Tgif2lx2"	"TGFB-induced factor homeobox 2-like, X-linked 2"
"951"	"chr3"	102919326	102919725	400	"*"	401	"*"	6.00328654505272	6.43586057975621	5.38259822872368	0.813960267802008	0.0021502664067753	0.0414587642845761	"Intron (ENSMUST00000029448.10/20957, intron 12 of 32)"	3	102923008	102936090	13083	2	"20957"	"ENSMUST00000199930.1"	16365	"ENSMUSG00000027855"	"Sycp1"	"synaptonemal complex protein 1"
"952"	"chr17"	21909499	21910116	618	"*"	619	"*"	3.38855828565032	1.43720844843767	4.18882729964644	-1.08605591070378	0.00215910954974186	0.041585538554692	"Promoter (<=1kb)"	17	21879570	21909926	30357	2	"70081"	"ENSMUST00000190066.6"	0	"ENSMUSG00000078546"	"Zfp995"	"zinc finger protein 995"
"953"	"chr17"	49537476	49537875	400	"*"	401	"*"	4.81141101115572	5.3932888133084	3.8206257299073	0.993312483939595	0.00216238764003306	0.0415950704566519	"Intron (ENSMUST00000224954.1/76441, intron 1 of 23)"	17	49495506	49564306	68801	2	"76441"	"ENSMUST00000226030.1"	26431	"ENSMUSG00000040260"	"Daam2"	"dishevelled associated activator of morphogenesis 2"
"954"	"chr8"	59704828	59705227	400	"*"	401	"*"	4.07034425076148	4.7063366234926	2.90543941649808	1.05384962793989	0.00216628143425083	0.0415950704566519	"Distal Intergenic"	8	59825649	59844723	19075	1	"75017"	"ENSMUST00000209438.1"	-120422	"ENSMUSG00000110406"	"4930470O06Rik"	"RIKEN cDNA 4930470O06 gene"
"955"	"chr5"	100151455	100151854	400	"*"	401	"*"	5.03261211417813	5.55710815849546	4.20014724988123	0.944312780814437	0.00216640991961729	0.0415950704566519	"Intron (ENSMUST00000063192.14/231503, intron 1 of 7)"	5	100086127	100159281	73155	2	"231503"	"ENSMUST00000139520.2"	7427	"ENSMUSG00000050640"	"Tmem150c"	"transmembrane protein 150C"
"956"	"chr3"	133263341	133263740	400	"*"	401	"*"	4.76191755936872	5.40995732019329	3.55423133597151	1.0732868958416	0.00217426239277283	0.0417021707467391	"Distal Intergenic"	3	133172880	133234949	62070	2	"77669"	"ENSMUST00000161932.1"	-28392	"ENSMUSG00000040969"	"Arhgef38"	"Rho guanine nucleotide exchange factor 38"
"957"	"chr10"	34019487	34019886	400	"*"	401	"*"	4.52876517558707	3.19733444426761	5.20920299203088	-1.06756099102335	0.00217823754289185	0.0417148792304224	"Promoter (<=1kb)"	10	33996555	34019624	23070	2	"66521"	"ENSMUST00000019917.5"	0	"ENSMUSG00000019782"	"Rwdd1"	"RWD domain containing 1"
"958"	"chr18"	63009182	63009581	400	"*"	401	"*"	3.35763253862435	4.00724591397588	2.14423648036923	1.07138116909921	0.00217947503832595	0.0417148792304224	"Distal Intergenic"	18	63019004	63029060	10057	2	"667742"	"ENSMUST00000132576.8"	19479	"ENSMUSG00000041482"	"Piezo2"	"piezo-type mechanosensitive ion channel component 2"
"959"	"chr1"	130126971	130127370	400	"*"	401	"*"	4.21407912202247	4.84829728691257	3.05533929085861	1.04392162213922	0.00219222187825518	0.041915099436587	"Intron (ENSMUST00000073527.12/210417, intron 17 of 27)"	1	130163831	130219276	55446	1	"210417"	"ENSMUST00000140834.1"	-36461	"ENSMUSG00000042581"	"Thsd7b"	"thrombospondin, type I, domain containing 7B"
"960"	"chr17"	11153420	11153819	400	"*"	401	"*"	6.08964161533548	6.62495084430515	5.22910389144698	0.972790225809547	0.00219506371304618	0.041925716919182	"Intron (ENSMUST00000066658.12/50873, intron 2 of 6)"	17	11067125	11635446	568322	1	"50873"	"ENSMUST00000218435.1"	86295	"ENSMUSG00000023826"	"Prkn"	"parkin RBR E3 ubiquitin protein ligase"
"961"	"chr15"	32934791	32935190	400	"*"	401	"*"	3.03590777906609	1.2100507719901	3.81657610018537	-1.03665322459876	0.00220300531319886	0.0420336164649473	"Intron (ENSMUST00000022871.6/15529, intron 1 of 4)"	15	32920723	33034935	114213	1	"15529"	"ENSMUST00000022871.6"	14068	"ENSMUSG00000022261"	"Sdc2"	"syndecan 2"
"962"	"chr5"	92434939	92435338	400	"*"	401	"*"	3.65568980136163	2.2100507719901	4.36310017446301	-1.08172661208595	0.00220577752788018	0.0420427616956456	"Promoter (<=1kb)"	5	92415540	92435219	19680	2	"269113"	"ENSMUST00000038514.14"	0	"ENSMUSG00000034826"	"Nup54"	"nucleoporin 54"
"963"	"chr9"	114045605	114046004	400	"*"	401	"*"	4.37986418517658	5.01721732315504	3.21020789078655	1.05242182188313	0.00221294610906274	0.0421355969426526	"Promoter (<=1kb)"	9	114003442	114046191	42750	2	"72179"	"ENSMUST00000141832.1"	187	"ENSMUSG00000032507"	"Fbxl2"	"F-box and leucine-rich repeat protein 2"
"964"	"chr5"	138619585	138619984	400	"*"	401	"*"	2.62454129928878	0	3.53022181692985	-0.998780577020377	0.00221668980556727	0.0421630957208313	"Promoter (<=1kb)"	5	138603652	138619761	16110	2	"24135"	"ENSMUST00000110905.8"	0	"ENSMUSG00000058291"	"Zfp68"	"zinc finger protein 68"
"965"	"chr6"	90819058	90819457	400	"*"	401	"*"	4.59828919768507	5.21937360470619	3.48415772965264	1.04457968206157	0.00222370348522379	0.0422457410649093	"Intron (ENSMUST00000212100.1/232227, intron 2 of 15)"	6	90659598	90810123	150526	2	"232227"	"ENSMUST00000101151.9"	-8935	"ENSMUSG00000034312"	"Iqsec1"	"IQ motif and Sec7 domain 1"
"966"	"chr5"	40172720	40173119	400	"*"	401	"*"	6.33740892774121	6.81375129964116	5.62142054887609	0.892548810112058	0.00222961644422847	0.0422457410649093	"Distal Intergenic"	5	39613935	39755475	141541	2	"15476"	"ENSMUST00000117944.1"	-417245	"ENSMUSG00000051022"	"Hs3st1"	"heparan sulfate (glucosamine) 3-O-sulfotransferase 1"
"967"	"chrX"	164980285	164980684	400	"*"	401	"*"	4.47749112006027	3.18910332942849	5.14705467981127	-1.07923686858792	0.0022299695879453	0.0422457410649093	"Promoter (<=1kb)"	20	164980592	164997269	16678	1	"237211"	"ENSMUST00000167446.7"	0	"ENSMUSG00000047757"	"Fancb"	"Fanconi anemia, complementation group B"
"968"	"chr16"	40339465	40339864	400	"*"	401	"*"	4.51690139947519	5.16333912269501	3.31499866609017	1.04816931481755	0.00223294997941491	0.0422457410649093	"Intron (ENSMUST00000189229.6/268890, intron 1 of 2)"	16	39984595	40657886	673292	1	"268890"	"ENSMUST00000189829.1"	354870	"ENSMUSG00000061080"	"Lsamp"	"limbic system-associated membrane protein"
"969"	"chr1"	64951734	64952133	400	"*"	401	"*"	6.54595093684222	6.99675299141156	5.88668430963898	0.858051705634727	0.00223412418138585	0.0422457410649093	"Intron (ENSMUST00000139649.7/241075, intron 1 of 8)"	1	64953163	64956727	3565	2	"241075"	"ENSMUST00000134097.1"	4594	"ENSMUSG00000051344"	"Plekhm3"	"pleckstrin homology domain containing, family M, member 3"
"970"	"chr7"	31103657	31104056	400	"*"	401	"*"	5.83582845556609	6.33512733959365	5.06596639317568	0.912036790785662	0.00223485868417114	0.0422457410649093	"Promoter (<=1kb)"	7	31102498	31103463	966	2	"15451"	"ENSMUST00000165480.1"	-194	"ENSMUSG00000001249"	"Hpn"	"hepsin"
"971"	"chr14"	88813437	88813836	400	"*"	401	"*"	6.08651537399753	6.55087747683057	5.39753672363092	0.879696629010061	0.00224290371766923	0.0423360479903284	"Distal Intergenic"	14	88464743	88471396	6654	2	"219257"	"ENSMUST00000061628.6"	-342041	"ENSMUSG00000050505"	"Pcdh20"	"protocadherin 20"
"972"	"chr11"	85832898	85833297	400	"*"	401	"*"	3.74418032680182	4.31899339712346	2.77420711345073	1.03488257408667	0.00224425385289045	0.0423360479903284	"Promoter (<=1kb)"	11	85832551	85841948	9398	1	"21385"	"ENSMUST00000000095.6"	347	"ENSMUSG00000000093"	"Tbx2"	"T-box 2"
"973"	"chr3"	147688936	147689335	400	"*"	401	"*"	5.44756222530731	5.90591117596032	4.77186933366574	0.874941745564358	0.00225835775379504	0.0425122705309847	"Distal Intergenic"	3	146943920	146981920	38001	1	"70892"	"ENSMUST00000197547.1"	745016	"ENSMUSG00000036745"	"Ttll7"	"tubulin tyrosine ligase-like family, member 7"
"974"	"chr3"	159199946	159200345	400	"*"	401	"*"	4.78042281138683	5.37050726128126	3.76494694594202	1.00642878563923	0.00226010075278794	0.0425122705309847	"Intron (ENSMUST00000197341.1/624759, intron 3 of 4)"	3	159076364	159308081	231718	1	"624759"	"ENSMUST00000197341.1"	123582	"ENSMUSG00000106053"	"Gm20752"	"predicted gene, 20752"
"975"	"chr6"	4003125	4003524	400	"*"	401	"*"	5.79421304302534	6.29542773455537	5.01972299322482	0.916662237587734	0.0022605510344519	0.0425122705309847	"Promoter (<=1kb)"	6	4003904	4008445	4542	1	"66066"	"ENSMUST00000031670.9"	-380	"ENSMUSG00000032766"	"Gng11"	"guanine nucleotide binding protein (G protein), gamma 11"
"976"	"chr18"	4368544	4368943	400	"*"	401	"*"	5.50529509007038	5.96879535676783	4.81823156354087	0.872674671271241	0.00226507519773984	0.0425537078132763	"Exon (ENSMUST00000235048.1/73915, exon 4 of 4)"	18	4363050	4368650	5601	1	"73915"	"ENSMUST00000234768.1"	5494	"ENSMUSG00000117401"	"4833419F23Rik"	"RIKEN cDNA 4833419F23 gene"
"977"	"chr19"	41483228	41483627	400	"*"	401	"*"	5.32304616205475	5.88580316014647	4.38768280349655	0.990837694511652	0.00227016628381225	0.0426057000818643	"Promoter (<=1kb)"	19	41483029	41586536	103508	1	"212391"	"ENSMUST00000238398.1"	199	"ENSMUSG00000025019"	"Lcor"	"ligand dependent nuclear receptor corepressor"
"978"	"chr12"	80463042	80463682	641	"*"	642	"*"	3.22253385050265	1.21268538523035	4.03129022402823	-1.07500207186546	0.00228244854167549	0.0427522518389503	"Promoter (<=1kb)"	12	80463095	80498122	35028	1	"97827"	"ENSMUST00000038185.9"	0	"ENSMUSG00000032705"	"Exd2"	"exonuclease 3'-5' domain containing 2"
"979"	"chr13"	81130189	81130588	400	"*"	401	"*"	4.70552599299727	5.20533850057421	3.93442523618751	0.94733468644242	0.00228334277386631	0.0427522518389503	"Intron (ENSMUST00000128120.1/110789, intron 5 of 7)"	13	81051181	81078963	27783	1	"319983"	"ENSMUST00000223730.1"	79008	"ENSMUSG00000097098"	"9330111N05Rik"	"RIKEN cDNA 9330111N05 gene"
"980"	"chr16"	48386047	48386446	400	"*"	401	"*"	5.25335470989711	5.75331868893343	4.48188836532615	0.94337692045299	0.00228496982996135	0.0427522518389503	"Distal Intergenic"	16	48399453	48412416	12964	2	"433023"	"ENSMUST00000212197.1"	25970	"ENSMUSG00000110573"	"Gm5485"	"predicted gene 5485"
"981"	"chr3"	122293231	122293630	400	"*"	401	"*"	6.12481568505017	6.60665760322882	5.39618039794118	0.897740009783032	0.00230780547496528	0.0430528567958152	"Promoter (<=1kb)"	3	122293585	122293703	119	2	"791077"	"ENSMUST00000103257.1"	73	"ENSMUSG00000076456"	"Mir760"	"microRNA 760"
"982"	"chr18"	78230998	78231397	400	"*"	401	"*"	4.12517400179672	4.78990508346437	2.85540874774502	1.07243942736101	0.00230862785381282	0.0430528567958152	"Intron (ENSMUST00000237674.1/27411, intron 3 of 21)"	18	78146940	78209094	62155	2	"27411"	"ENSMUST00000025434.13"	-21904	"ENSMUSG00000024552"	"Slc14a2"	"solute carrier family 14 (urea transporter), member 2"
"983"	"chr5"	113865620	113866019	400	"*"	401	"*"	5.80431581361691	6.28258782210058	5.08390808549113	0.89435874873356	0.00230965653219432	0.0430528567958152	"Exon (ENSMUST00000164980.7/23790, exon 3 of 9)"	5	113848612	113858774	10163	2	"23790"	"ENSMUST00000168493.1"	-6846	"ENSMUSG00000004530"	"Coro1c"	"coronin, actin binding protein 1C"
"984"	"chr2"	50284217	50284616	400	"*"	401	"*"	5.73091653155106	6.20671699701113	5.01616576259566	0.891841012271074	0.00231105558286329	0.0430528567958152	"Intron (ENSMUST00000147345.7/109129, intron 6 of 8)"	2	50281166	50289199	8034	2	"109129"	"ENSMUST00000152948.1"	4583	"ENSMUSG00000026766"	"Mmadhc"	"methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria"
"985"	"chr4"	101265055	101265454	400	"*"	401	"*"	3.34320244254783	1.80086466159685	4.07148985920812	-1.08441651636809	0.00231277617494972	0.0430528567958152	"Promoter (<=1kb)"	4	101152367	101265282	112916	2	"16451"	"ENSMUST00000102781.9"	0	"ENSMUSG00000028530"	"Jak1"	"Janus kinase 1"
"986"	"chrX"	162832103	162832502	400	"*"	401	"*"	3.45665648981104	1.73907568086818	4.21874318919659	-1.06338210871505	0.00232665496426068	0.0432482434059196	"Promoter (2-3kb)"	20	162828060	162829454	1395	2	"353170"	"ENSMUST00000150080.1"	-2649	"ENSMUSG00000038344"	"Txlng"	"taxilin gamma"
"987"	"chr2"	33714999	33715398	400	"*"	401	"*"	5.20318944987034	5.68508068742582	4.47444002426913	0.890354330175625	0.00233154047138555	0.0432482434059196	"Distal Intergenic"	2	33641331	33646354	5024	1	"100504399"	"ENSMUST00000147294.2"	73668	NA	"C130021I20Rik"	"Riken cDNA C130021I20 gene"
"988"	"chr7"	12927271	12927670	400	"*"	401	"*"	3.95676224628429	1.49867723416188	4.81912399272656	-0.971068068219321	0.00233431834048906	0.0432482434059196	"Promoter (<=1kb)"	7	12927416	12931072	3657	1	"381845"	"ENSMUST00000045870.4"	0	"ENSMUSG00000033967"	"Rnf225"	"ring finger protein 225"
"989"	"chr9"	64936848	64937247	400	"*"	401	"*"	4.0623069023723	4.64062761741737	3.08205074467652	0.996162983201556	0.00233495126407668	0.0432482434059196	"Exon (ENSMUST00000037798.7/214111, exon 3 of 10)"	9	64922861	64951607	28747	2	"214111"	"ENSMUST00000037798.7"	14360	"ENSMUSG00000034452"	"Slc24a1"	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 1"
"990"	"chr3"	147963667	147964066	400	"*"	401	"*"	2.39407471071329	0	3.32198871380679	-0.927160964017968	0.00233702085062859	0.0432482434059196	"Distal Intergenic"	3	148815856	148822979	7124	2	"99633"	"ENSMUST00000168352.1"	858913	"ENSMUSG00000028184"	"Adgrl2"	"adhesion G protein-coupled receptor L2"
"991"	"chr6"	133953662	133954061	400	"*"	401	"*"	3.84679311315163	1.94666278452103	4.6392993772301	-1.07562043020984	0.00233808739365069	0.0432482434059196	"Distal Intergenic"	6	134035700	134270155	234456	1	"14011"	"ENSMUST00000081028.12"	-81639	"ENSMUSG00000030199"	"Etv6"	"ets variant 6"
"992"	"chr4"	140491043	140491442	400	"*"	401	"*"	5.38558715941039	5.90806701074635	4.55827385775277	0.962471842647971	0.00234257652044045	0.0432482434059196	"Distal Intergenic"	4	140544314	140568381	24068	2	"72754"	"ENSMUST00000140403.1"	76939	"ENSMUSG00000040964"	"Arhgef10l"	"Rho guanine nucleotide exchange factor 10-like"
"993"	"chr9"	20607167	20607566	400	"*"	401	"*"	3.03851936941375	0.852245947716515	3.87062495579541	-1.05730559070343	0.002344224082611	0.0432482434059196	"Promoter (<=1kb)"	9	20607481	20617271	9791	1	"66662"	"ENSMUST00000136376.1"	0	"ENSMUSG00000062470"	"Fbxl12os"	"F-box and leucine-rich repeat protein 12, opposite strand"
"994"	"chr3"	138675590	138676266	677	"*"	678	"*"	3.12066867345191	1.05205879921074	3.93756398116568	-1.07446335628426	0.00234820527300538	0.0432482434059196	"Distal Intergenic"	3	138711535	138726984	15450	2	"74635"	"ENSMUST00000197761.1"	50718	"ENSMUSG00000105838"	"4930425O10Rik"	"RIKEN cDNA 4930425O10 gene"
"995"	"chr7"	41499034	41499989	956	"*"	957	"*"	4.30223237227764	2.82276259413814	5.01714113433456	-1.08085388026727	0.00234980247296245	0.0432482434059196	"Promoter (<=1kb)"	7	41478874	41499890	21017	2	"101835"	"ENSMUST00000098509.4"	0	"ENSMUSG00000074166"	"AW146154"	"expressed sequence AW146154"
"996"	"chr6"	105696331	105696730	400	"*"	401	"*"	5.23801406756807	5.71028914780099	4.53127751160259	0.888253427709154	0.00235052563448928	0.0432482434059196	"Intron (ENSMUST00000132044.1/269784, intron 1 of 2)"	6	105677775	106699310	1021536	1	"269784"	"ENSMUST00000089208.8"	18556	"ENSMUSG00000064293"	"Cntn4"	"contactin 4"
"997"	"chr17"	73402437	73402836	400	"*"	401	"*"	4.49828637576331	5.08012118215823	3.50762897923237	0.990489098068257	0.00235157606215651	0.0432482434059196	"Promoter (1-2kb)"	17	73344922	73400866	55945	2	"381122"	"ENSMUST00000233432.1"	-1571	"ENSMUSG00000043705"	"Capn13"	"calpain 13"
"998"	"chr15"	86894985	86895384	400	"*"	401	"*"	4.89147008578961	5.45410437047503	3.9564533048711	0.987397529577136	0.00235548933419463	0.0432768060438805	"Distal Intergenic"	15	87544299	87759362	215064	1	"106014"	"ENSMUST00000230414.1"	-648915	"ENSMUSG00000054863"	"Tafa5"	"TAFA chemokine like family member 5"
"999"	"chr12"	79572741	79573140	400	"*"	401	"*"	5.860857934224	6.37269409466937	5.06032291164363	0.94786613254084	0.00235790910653611	0.0432778992767228	"Intron (ENSMUST00000171210.2/19363, intron 7 of 10)"	12	79327353	79701856	374504	1	"19363"	"ENSMUST00000221257.1"	245388	"ENSMUSG00000059060"	"Rad51b"	"RAD51 paralog B"
"1000"	"chr1"	34940349	34940748	400	"*"	401	"*"	3.84289016581348	4.48300831022772	2.66351673761981	1.06759847082803	0.00237528337891111	0.0435324212906494	"Distal Intergenic"	1	34851837	34863475	11639	1	"226971"	"ENSMUST00000152654.2"	88512	"ENSMUSG00000026123"	"Plekhb2"	"pleckstrin homology domain containing, family B (evectins) member 2"
"1001"	"chr5"	35396566	35396965	400	"*"	401	"*"	4.59828017745233	5.23440831213852	3.43290219867406	1.05292821486646	0.00237817167239147	0.0435324212906494	"Intron (ENSMUST00000172923.1/15371, intron 1 of 1)"	5	35389117	35392890	3774	1	"15371"	"ENSMUST00000087674.5"	7449	"ENSMUSG00000067438"	"Hmx1"	"H6 homeobox 1"
"1002"	"chr1"	4855427	4855826	400	"*"	401	"*"	4.35370707116607	2.24891248001642	5.17543007321102	-1.0353118353939	0.00237889867655054	0.0435324212906494	"Promoter (1-2kb)"	1	4857814	4897905	40092	1	"21399"	"ENSMUST00000081551.13"	-1988	"ENSMUSG00000033813"	"Tcea1"	"transcription elongation factor A (SII) 1"
"1003"	"chr11"	80779838	80780237	400	"*"	401	"*"	5.1354687767678	5.59376817066132	4.45988464274303	0.881634576612245	0.00238728241606963	0.0436422835304613	"Promoter (<=1kb)"	11	80482126	80780025	297900	2	"338367"	"ENSMUST00000041065.13"	0	"ENSMUSG00000035441"	"Myo1d"	"myosin ID"
"1004"	"chr7"	30599952	30600351	400	"*"	401	"*"	3.85845784047527	2.62387791962716	4.51384060947228	-1.08259079314989	0.00239514129352375	0.0437203428777565	"Promoter (1-2kb)"	7	30597932	30598909	978	2	"58206"	"ENSMUST00000144532.1"	-1043	"ENSMUSG00000006310"	"Zbtb32"	"zinc finger and BTB domain containing 32"
"1005"	"chr3"	107216061	107216460	400	"*"	401	"*"	5.23259550465463	5.74449729816059	4.43189746985404	0.928747961589296	0.00239632114922258	0.0437203428777565	"Exon (ENSMUST00000029504.8/229697, exon 5 of 9)"	3	107211293	107221732	10440	2	"229697"	"ENSMUST00000029504.8"	5272	"ENSMUSG00000046213"	"Cym"	"chymosin"
"1006"	"chr16"	3929815	3930214	400	"*"	401	"*"	3.88185086808814	4.50922121321618	2.74659206599818	1.0370985161584	0.00240011170905514	0.0437398635803124	"3' UTR"	16	3909106	3923912	14807	1	"76779"	"ENSMUST00000124849.1"	20709	"ENSMUSG00000014232"	"Cluap1"	"clusterin associated protein 1"
"1007"	"chr14"	110333537	110333936	400	"*"	401	"*"	3.20233991871986	3.87435731208622	1.90437893758694	1.07107885656967	0.00240216201054617	0.0437398635803124	"Distal Intergenic"	14	110748580	110755149	6570	2	"239250"	"ENSMUST00000078386.3"	421213	"ENSMUSG00000045871"	"Slitrk6"	"SLIT and NTRK-like family, member 6"
"1008"	"chr19"	8726854	8727484	631	"*"	632	"*"	3.22214477804484	0.751214613413291	4.08578608441519	-1.02798520921228	0.0024084005862803	0.0438061919735002	"Promoter (<=1kb)"	19	8725866	8725991	126	1	"100127111"	"ENSMUST00000083153.1"	988	"ENSMUSG00000065087"	"Snord22"	"small nucleolar RNA, C/D box 22"
"1009"	"chr3"	54258743	54259142	400	"*"	401	"*"	3.89285206317445	4.46744313016361	2.92352637345362	1.00103770553675	0.00241058288074071	0.0438061919735002	"Intron (ENSMUST00000029311.10/22066, intron 3 of 10)"	3	54361109	54391034	29926	1	"50706"	"ENSMUST00000117373.7"	-101967	"ENSMUSG00000027750"	"Postn"	"periostin, osteoblast specific factor"
"1010"	"chr13"	14630008	14630407	400	"*"	401	"*"	3.52868671683972	2.32809585166848	4.17475990724646	-1.06791745433574	0.00241313534811093	0.0438091581613486	"Promoter (<=1kb)"	13	14630154	14638203	8050	1	"105351"	"ENSMUST00000178289.2"	0	"ENSMUSG00000039182"	"AW209491"	"expressed sequence AW209491"
"1011"	"chr16"	55969170	55969569	400	"*"	401	"*"	4.71335232838422	5.31175956323455	3.67224960799038	1.02447309243281	0.00241806297894014	0.043832622720695	"Promoter (<=1kb)"	16	55969995	55971435	1441	1	"68193"	"ENSMUST00000128581.1"	-426	"ENSMUSG00000098274"	"Rpl24"	"ribosomal protein L24"
"1012"	"chr7"	63896880	63897577	698	"*"	699	"*"	3.48428749353568	1.5734430263942	4.27844394336549	-1.0771081255817	0.00241920888925302	0.043832622720695	"Intron (ENSMUST00000183782.7/ENSMUST00000183782.7, intron 1 of 3)"	7	63916857	63920539	3683	1	"381994"	"ENSMUST00000177638.1"	-19280	"ENSMUSG00000095061"	"E030018B13Rik"	"RIKEN cDNA E030018B13 gene"
"1013"	"chrX"	159508415	159508814	400	"*"	401	"*"	2.74940704553227	0.848862709386264	3.54197733789921	-0.989832329118015	0.00242517878342664	0.0438974118192606	"Distal Intergenic"	20	159526688	159551839	25152	1	"382252"	"ENSMUST00000144598.7"	-17874	"ENSMUSG00000044150"	"Bclaf3"	"Bclaf1 and Thrap3 family member 3"
"1014"	"chr2"	73012704	73013103	400	"*"	401	"*"	5.78144781681382	6.21211038057977	5.16471815511609	0.823138000285798	0.00242792402938596	0.0439037623301981	"Distal Intergenic"	2	72987241	72988607	1367	1	"100503849"	"ENSMUST00000137941.1"	25463	"ENSMUSG00000063714"	"Sp3os"	"trans-acting transcription factor 3, opposite strand"
"1015"	"chr1"	50914083	50914482	400	"*"	401	"*"	4.01782112638032	4.6261872159613	2.94524238024806	1.03315579005004	0.00244337761951226	0.0441396768782037	"5' UTR"	1	50909962	50979920	69959	1	"56363"	"ENSMUST00000114565.7"	4121	"ENSMUSG00000026109"	"Tmeff2"	"transmembrane protein with EGF-like and two follistatin-like domains 2"
"1016"	"chr14"	24171879	24172278	400	"*"	401	"*"	5.34995762178786	5.78697512734179	4.7200042363591	0.859978064429975	0.00244633133059093	0.0441495386591687	"Exon (ENSMUST00000042009.12/71228, exon 3 of 27)"	14	24133953	24177789	43837	2	"71228"	"ENSMUST00000042009.12"	5511	"ENSMUSG00000021782"	"Dlg5"	"discs large MAGUK scaffold protein 5"
"1017"	"chr4"	116556932	116557331	400	"*"	401	"*"	2.7615944338797	0.500834499250778	3.60263198159552	-1.04055108423528	0.00245201581040541	0.0441935209077732	"Promoter (<=1kb)"	4	116557658	116593882	36225	1	"77110"	"ENSMUST00000030460.14"	-327	"ENSMUSG00000034042"	"Gpbp1l1"	"GC-rich promoter binding protein 1-like 1"
"1018"	"chr7"	53586429	53586828	400	"*"	401	"*"	5.21585425136743	5.76564981034137	4.31648685288997	0.974325854887314	0.00245358880258034	0.0441935209077732	"Distal Intergenic"	7	53891761	53891889	129	2	"102466619"	"ENSMUST00000184140.1"	305061	"ENSMUSG00000099176"	"Mir6238"	"microRNA 6238"
"1019"	"chr19"	31868283	31868682	400	"*"	401	"*"	6.06280973258097	6.51259330230519	5.40573911722491	0.850207889416285	0.00246400992391136	0.04433767023046	"Promoter (<=1kb)"	19	31868764	31932848	64085	1	"69865"	"ENSMUST00000224564.1"	-82	"ENSMUSG00000052595"	"A1cf"	"APOBEC1 complementation factor"
"1020"	"chr19"	9987218	9987617	400	"*"	401	"*"	3.1124123036749	0.852245947716515	3.9533806931465	-1.04304877256574	0.00246895165408934	0.0443575710107295	"Intron (ENSMUST00000117346.1/24115, intron 9 of 11)"	19	9984147	9985093	947	1	"14319"	"ENSMUST00000236403.1"	3071	"ENSMUSG00000024661"	"Fth1"	"ferritin heavy polypeptide 1"
"1021"	"chrX"	120684968	120685367	400	"*"	401	"*"	4.38302326947203	4.9721242996744	3.37053596969159	0.986868620922014	0.00246995418858829	0.0443575710107295	"Intron (ENSMUST00000050239.15/245578, intron 8 of 10)"	20	120401364	120906344	504981	1	"245578"	"ENSMUST00000191653.1"	283604	"ENSMUSG00000034755"	"Pcdh11x"	"protocadherin 11 X-linked"
"1022"	"chrX"	72045037	72045436	400	"*"	401	"*"	5.55883734042979	5.95581102312657	5.00933778750518	0.798092106976135	0.00247244378756521	0.0443588349205438	"Distal Intergenic"	20	71991855	72001483	9629	1	"12789"	"ENSMUST00000145642.1"	53182	"ENSMUSG00000005864"	"Cnga2"	"cyclic nucleotide gated channel alpha 2"
"1023"	"chr5"	142129976	142130375	400	"*"	401	"*"	2.55608524817729	0	3.45702147999618	-0.992320229541967	0.00248271896540877	0.0444996431571214	"Intron (ENSMUST00000085774.10/330222, intron 31 of 44)"	5	142401497	142419620	18124	1	"17425"	"ENSMUST00000198422.1"	-271122	"ENSMUSG00000056493"	"Foxk1"	"forkhead box K1"
"1024"	"chr10"	55763773	55764172	400	"*"	401	"*"	6.00329555811445	6.479178570863	5.2883563655882	0.871308514162826	0.00248724340302698	0.0445372021854518	"Distal Intergenic"	10	56106917	56116880	9964	1	"73390"	"ENSMUST00000063138.7"	-342745	"ENSMUSG00000047669"	"Msl3l2"	"MSL3 like 2"
"1025"	"chr19"	3575785	3576184	400	"*"	401	"*"	4.53015820258527	3.129965426421	5.22715041440374	-1.0755619118646	0.00249930928548146	0.0447095951791103	"Promoter (<=1kb)"	19	3454933	3575749	120817	2	"52036"	"ENSMUST00000113997.8"	-36	"ENSMUSG00000024908"	"Ppp6r3"	"protein phosphatase 6, regulatory subunit 3"
