seqnames	start	end	width	strand	Conc	Conc_fTBTw1	Conc_mDMSOw1	Fold	p.value	FDR
609	chr14	119007406	119007806	401	*	4.31317271290824	4.89187326705755	2.76522163228415	1.0521461763239	0.00153856836599454	0.0369003769354947
610	chr13	29986014	29986414	401	*	5.50100894321298	6.04301644742493	4.149948623429	1.03207585685871	0.00155656214080326	0.0371580208183693
611	chr12	79572740	79573140	401	*	5.75566214481598	5.01800516894015	6.37269409466937	-0.923816603303937	0.00155714229304079	0.0371580208183693
612	chrX	69360361	69360761	401	*	4.12868097722445	4.71483569565618	2.53654440606978	1.04948771218348	0.00155937111776887	0.0371580208183693
613	chr7	38112000	38112400	401	*	3.69276560296137	4.38357015810623	1.2275342188613	1.02600001078459	0.00155948697532934	0.0371580208183693
614	chr14	54641530	54641930	401	*	5.49807559040012	4.72031127260387	6.13558387419648	-0.90486579639268	0.00156326688018252	0.0371874202800422
615	chr17	56080917	56081560	644	*	3.44820200202511	4.14202020861645	0.946662784521027	0.998269607874801	0.00156805372732464	0.0372406386037458
616	chr11	11585379	11585779	401	*	4.0764630967695	2.87877955552061	4.8854936038766	-1.02686284824849	0.00157776933615674	0.0373789835224732
617	chr1	128102621	128103377	757	*	4.8586399988732	5.42123774215821	3.40104027849577	1.02924786125166	0.00158196001967872	0.0373789835224732
618	chr17	30727366	30727766	401	*	3.82469422420844	2.58057026077263	4.64880851277712	-1.04035413402149	0.00158261101253775	0.0373789835224732
619	chr13	4608993	4609393	401	*	4.99028184524105	5.4766078607039	3.88714380364925	0.990300585649637	0.00158416367436985	0.0373789835224732
620	chr5	57733468	57733868	401	*	4.57948546599822	5.10920163621855	3.28779855749025	1.04816091597631	0.00158667463945867	0.0373789835224732
621	chrX	55511073	55511473	401	*	3.77764689659318	2.76667417617929	4.51897831757911	-1.00608030374379	0.00159523530057294	0.0374864023312622
622	chr8	107436314	107436714	401	*	4.46877413496505	3.46991285649586	5.20528398873716	-1.00075108069578	0.00159636740038649	0.0374864023312622
623	chr9	86473119	86473519	401	*	4.0588104726253	3.00805894304872	4.81558711169831	-0.995299537967311	0.00160134562300403	0.0375429440924509
624	chr7	4445238	4445898	661	*	4.09563467332216	4.74560004968746	2.04369292681394	1.04184928496456	0.00161586669515874	0.0378226745985394
625	chrX	95956812	95957212	401	*	3.94991445514868	4.60505867161222	1.85224594771652	1.0386959864056	0.00163641249013954	0.0381169097094963
626	chr7	24904072	24904472	401	*	3.71375889872136	4.39380098881746	1.37064636430503	1.02244792099404	0.00163702564203417	0.0381169097094963
627	chr3	22038005	22038405	401	*	2.65932029800979	3.41563505668964	0	0.864283324034729	0.00163866169885892	0.0381169097094963
628	chrX	75095676	75096076	401	*	3.50085615331889	4.09669382458881	1.84886270938626	1.01216114766801	0.0016388757563716	0.0381169097094963
629	chr16	55969169	55969569	401	*	4.57265025511586	3.56727699271231	5.31175956323455	-1.00215220213761	0.00164494709168646	0.0381793752606473
630	chrX	159532463	159532863	401	*	4.0524775380248	4.63199574683485	2.4997562699267	1.04452118495976	0.00164678942997452	0.0381793752606473
631	chrX	13051059	13051459	401	*	3.0770580631397	3.82605936081514	0	0.913954759002834	0.00165198029598984	0.0381902577809001
632	chr1	86154542	86154942	401	*	3.79493864905339	4.3925244270038	2.1318251468433	1.03105965426422	0.00165323110332083	0.0381902577809001
633	chrX	103981117	103981517	401	*	3.82081939627061	4.4858160824724	1.63144944534203	1.03103043699155	0.0016614147147813	0.0381902577809001
634	chrX	155623036	155623436	401	*	3.74687020105365	4.36352007599161	1.95560886502619	1.04255219761957	0.00166152031360101	0.0381902577809001
635	chr6	12126441	12126841	401	*	3.81657952866456	4.45609588370894	1.85224594771652	1.0417475382094	0.0016651329133426	0.0381902577809001
636	chr2	169176138	169176538	401	*	4.76525248609329	3.88790470552465	5.45008047962732	-0.961438730969211	0.00166571060403765	0.0381902577809001
637	chr6	122810828	122811228	401	*	5.05067774574564	5.58109629733823	3.75567637414954	1.01920290679531	0.00166989419783463	0.0381902577809001
638	chr11	50156476	50156876	401	*	3.62622413066648	2.09136722962962	4.53171514074049	-1.04401046653282	0.0016703470763082	0.0381902577809001
639	chr1	128346086	128346486	401	*	4.84960611929472	3.77990000960516	5.61353769041415	-1.00028453323376	0.00167316146727416	0.0381902577809001
640	chr2	80260255	80260655	401	*	4.0417644777968	3.11230284256672	4.74951984864213	-0.986959052308415	0.00167340579075559	0.0381902577809001
641	chr8	50633678	50634078	401	*	4.60639298642127	3.75368404834207	5.27995664873309	-0.942392628901371	0.00167817971099563	0.0382394584380689
642	chr6	54719292	54719891	600	*	4.94893716327893	4.12952283694039	5.60682475609042	-0.923665083870392	0.00168808734223411	0.0383220039150874
643	chr18	36960262	36960662	401	*	4.22961061543175	3.14220857547524	5.0001064049701	-1.01465979324629	0.0016890400197106	0.0383220039150874
644	chr13	58641289	58641689	401	*	5.45109281706853	4.63558237228358	6.10710717246421	-0.943296864699605	0.00169324160251574	0.0383220039150874
645	chr9	21131144	21131544	401	*	4.92181636150111	5.46535455852356	3.56315152741351	1.03648800010716	0.0016952817416194	0.0383220039150874
646	chr1	86303148	86303930	783	*	3.91021735931256	4.49940749926988	2.29962551171358	1.04086280171734	0.00169787121667885	0.0383220039150874
647	chr5	144371019	144371419	401	*	2.61885630287058	3.38638236535106	0	0.863269183190907	0.00169994935969587	0.0383220039150874
648	chr3	127632489	127632889	401	*	4.03045154639191	3.07479001642184	4.7492930391343	-0.987041318530967	0.00170016832376945	0.0383220039150874
649	chr10	128409678	128410078	401	*	3.63532661670669	4.26462928738317	1.75121461341329	1.04143763141944	0.00171187276291854	0.0384861555198469
650	chrX	163908844	163909244	401	*	4.80033704297382	5.31336842067573	3.58477717921169	0.979802867396284	0.00171272087415449	0.0384861555198469
651	chr14	17660629	17661029	401	*	4.52639285832873	4.98429725886125	3.53197886687747	1.01606581940128	0.00171815722728532	0.0385479316975833
652	chr10	38040858	38041258	401	*	3.59352044043505	2.09243636444432	4.49059269355346	-1.04092846631378	0.00172074842303329	0.0385479316975833
653	chr18	73898537	73898937	401	*	5.73736275292071	5.00094742205715	6.35374693613417	-0.90601430063751	0.0017247839491086	0.0385504472018302
654	chr12	25096008	25096408	401	*	4.24191583316863	4.82193446646614	2.68626595616486	1.03872369497254	0.00172613942694762	0.0385504472018302
655	chr7	16098184	16098971	788	*	5.7449289536379	6.21824206449856	4.69285592594713	0.972631097304429	0.0017287947201322	0.0385508025683219
656	chr1	84839283	84839683	401	*	3.92789480414102	4.53366372246096	2.21136868001816	1.03837352847647	0.0017391919855997	0.0387235337525445
657	chr12	59219640	59220040	401	*	4.5568673271893	5.04861890148021	3.43175168815989	1.02265026364057	0.00174493692389677	0.0387923115836167
658	chr7	3201356	3201756	401	*	3.34846832514348	4.00779198198811	1.21268538523035	1.02580789086801	0.00174760213626116	0.0387925179365205
659	chrX	40229751	40230151	401	*	5.12666072995823	4.19487964157286	5.83540915824421	-0.973502912522748	0.00175718940724402	0.0389344190513385
660	chr13	25220582	25220982	401	*	5.10948251511099	4.32755775005374	5.7490661939636	-0.919234631513171	0.00176163181744692	0.0389344190513385
661	chr4	116307585	116307985	401	*	5.38780197096537	4.74713474593824	5.95155725553987	-0.853716273841129	0.00176199171524954	0.0389344190513385
662	chr8	83972643	83973043	401	*	4.95088133888565	5.49658379313901	3.58138164324198	1.02510878453886	0.00177054934024472	0.0390644164102937
663	chr14	35092720	35093120	401	*	6.19598033697886	5.47996337682021	6.80160001491138	-0.900248303587528	0.00177385095649858	0.039078230875744
664	chr3	27460622	27461022	401	*	5.11243194050181	4.30801399745839	5.76308249216239	-0.943079588724975	0.00179177568135141	0.0394136680750282
665	chr14	84443012	84443672	661	*	4.66741683853307	5.20633969014566	3.33153625446332	1.01820184865884	0.00179477576761713	0.0394202930252868
666	chr10	99167764	99168164	401	*	3.60139201342004	2.13101410335532	4.49059269355346	-1.0358218919498	0.00180372601038082	0.0395538738904838
667	chrX	20704351	20704751	401	*	3.80789684955173	4.4270499346748	1.99879741677798	1.02649433141833	0.00180627371525077	0.0395538738904838
668	chr7	39727239	39727639	401	*	3.38915252496115	2.11705875808979	4.22204694691049	-1.0266314286728	0.0018325674722813	0.040069581587037
669	chr1	133572673	133573073	401	*	4.12511710162913	3.13965360222445	4.85622683482711	-0.993317966520502	0.00184302942704304	0.0402252392766823
670	chr3	139037993	139038393	401	*	3.34422157755579	2.08912630954288	4.17180660910011	-1.02913937238525	0.00184519446223314	0.0402252392766823
671	chr5	109466658	109467058	401	*	5.93818290432176	5.19275660013505	6.55924892949995	-0.925360567500206	0.00185010478924919	0.0402721766792455
672	chrX	77509106	77509506	401	*	3.31710498164486	4.00787820305961	0.852245947716515	0.992205906860642	0.00185424545900239	0.0403022457949239
673	chr3	85703393	85703793	401	*	4.16834419187659	3.05780467824397	4.94725831468115	-1.00590167186314	0.00187078922595316	0.0406014077775213
674	chr9	90222294	90222694	401	*	4.52539025248626	3.54811469787651	5.2531648885552	-0.986314818892248	0.00187450655107862	0.0406217250520093
675	chr16	91044345	91044745	401	*	3.50532517413736	4.11840511031099	1.73907568086818	1.01716539919271	0.00188368875949158	0.0407602341053837
676	chr16	58727743	58728143	401	*	5.30072326992188	5.77293578034811	4.25286676983306	0.947980689739893	0.00189461817261652	0.0409207696940669
677	chr17	20945051	20945451	401	*	5.84803815153946	6.37577438724096	4.56564494959163	1.00613807878483	0.00189671101484892	0.0409207696940669
678	chr2	3668707	3669107	401	*	4.32031624026363	3.20589698831977	5.10062405034185	-1.0080947556594	0.0019036431056185	0.0410097510334275
679	chr2	172948461	172948861	401	*	3.91001856984607	2.86493411879747	4.66463071296487	-1.00279371116894	0.00191075704328218	0.0411023819943734
680	chrX	152196085	152196485	401	*	3.37063719088168	2.00685546540543	4.2308055306071	-1.02602462572578	0.00192792868946843	0.0414107741740821
681	chr1	171220408	171220808	401	*	4.3177730445805	3.18225488316527	5.10557167300855	-1.00646892303884	0.00193993242702559	0.0416074200134153
682	chr13	103530117	103530517	401	*	4.47779490648564	3.46024781654657	5.22172001185404	-0.979874903170467	0.00196058151784651	0.0419634225074207
683	chr8	69121530	69121930	401	*	3.41117980069365	4.10959772848209	0.852245947716515	0.96915763915694	0.0019651221466753	0.0419634225074207
684	chrX	8206339	8206739	401	*	4.04963218666403	4.59957151351925	2.65863503956883	1.01244659832411	0.00196676157937269	0.0419634225074207
685	chr1	32172482	32172882	401	*	5.46966326201412	5.93826870670337	4.43551782101878	0.96915786916963	0.00196802303283467	0.0419634225074207
686	chr2	3284769	3285169	401	*	3.15860454054209	3.84443490338311	0.751214613413291	0.997146420641271	0.00199568818115204	0.0424284171018071
687	chr7	7114575	7114975	401	*	5.16456280317476	4.51793836959121	5.73175367267094	-0.869846982762645	0.00199925028892755	0.0424284171018071
688	chrX	166479637	166480037	401	*	4.49436533939536	5.05105643925843	3.0682993849105	1.00949289578012	0.00200243117368217	0.0424284171018071
689	chr12	44328619	44329019	401	*	3.48188004572217	4.15490792080761	1.21268538523035	1.00180646556132	0.00200266448417039	0.0424284171018071
690	chr3	9008274	9008989	716	*	3.26095299355219	3.9383067693615	0.946662784521027	0.988372931461618	0.00200508130277622	0.0424284171018071
691	chr8	61611573	61611973	401	*	3.31332227862109	4.01198884403947	0.751214613413291	0.973490677736097	0.00200725977114533	0.0424284171018071
692	chr8	83714997	83715648	652	*	3.88276634856764	4.49342303396439	2.13321645174132	1.0211567795236	0.0020150510364316	0.0425047183062534
693	chr11	20639860	20640260	401	*	3.07701611799196	3.74597591990404	0.848862709386264	0.908167378146073	0.00201668970191932	0.0425047183062534
694	chrX	20687617	20688017	401	*	3.93888846503301	4.54629881344187	2.21136868001816	1.01904843945976	0.0020288654990997	0.0426813456755626
695	chr16	79856981	79857381	401	*	4.60384741255385	3.67198589798493	5.31263023386061	-0.961777891229053	0.0020309143670078	0.0426813456755626
696	chr6	124829912	124830312	401	*	3.91512944497449	4.49479102455111	2.36156984662282	1.01374905631248	0.00204741465420775	0.0428837838994942
697	chr6	47956935	47957335	401	*	4.15569158521002	3.09473693532337	4.91633576128646	-0.978185009762228	0.00204750916771208	0.0428837838994942
698	chr7	12977870	12978270	401	*	5.14481070888938	5.65372045931319	3.94732350193393	1.00111263231109	0.00204935513911043	0.0428837838994942
699	chr1	184160650	184161050	401	*	4.42907418950397	3.54301115680189	5.11782010670536	-0.951795112128587	0.00205775063365877	0.0429978623107582
700	chr1	84871992	84872392	401	*	3.15031024286189	3.85559505303607	0.500834499250778	0.942053413662468	0.00206824180192339	0.0430958889989506
701	chr13	81089689	81090089	401	*	3.81396075787005	2.58550805590077	4.63305674266135	-1.00101459288817	0.00206834302261156	0.0430958889989506
702	chr10	78395550	78395950	401	*	4.88081126519753	3.9435104649373	5.59191377579659	-0.954278686709974	0.00207782363766466	0.0431952030648789
703	chr13	5861102	5861502	401	*	5.00533961611489	5.55256395043156	3.62816212292076	1.00405435890292	0.00207902421981445	0.0431952030648789
704	chr7	12897578	12897978	401	*	4.16272836954033	4.74462542874062	2.59602298189762	1.01896593335256	0.00210585891833799	0.0436035413399679
705	chrX	86432904	86433304	401	*	5.21093850441787	4.49968269838325	5.81401194597552	-0.889393764700096	0.0021065843032772	0.0436035413399679
706	chrX	48623605	48624005	401	*	3.52762664579557	4.1746647124337	1.50083449925078	1.01219127123222	0.00210763386183879	0.0436035413399679
707	chr12	20415391	20415791	401	*	3.80482949789539	4.39748586492345	2.17282169919934	1.01783360259729	0.00211503688761966	0.0436669154777015
708	chr5	34187724	34188124	401	*	5.21665913946077	5.74357025418685	3.93811766508058	1.00736516217853	0.00211667644517408	0.0436669154777015
709	chr2	32693974	32694374	401	*	5.93461653309799	5.34592639487253	6.46742040250575	-0.803548122908198	0.00212142008688685	0.0437030490677988
710	chr14	60623383	60623783	401	*	3.28486237689659	3.99953490031797	0.500834499250778	0.930572613463003	0.00212644577336155	0.0437448830503081
711	chrX	164381826	164382226	401	*	4.49872321075157	5.04827634021435	3.10970154381276	1.00193209778122	0.00213168514033418	0.0437909889728847
712	chr4	53879195	53879595	401	*	3.68122858722556	2.47788940060691	4.49213066863407	-1.00413984465697	0.00214055661719011	0.0439114746498297
713	chr7	19381781	19382181	401	*	3.42210796710517	4.06441493761216	1.43495383799948	0.976519594152857	0.00215770069859819	0.0442010889252808
714	chr8	3467449	3467849	401	*	3.2403525528313	3.88780255559668	1.2100507719901	0.949642779687814	0.00217107584536528	0.0444127924333407
715	chr2	30392076	30392861	786	*	4.76119181239587	5.30848151473192	3.38368344235636	1.00067763135909	0.00217776379188072	0.0444872978240697
716	chr13	34252456	34252856	401	*	4.14845360945327	3.01688239515401	4.93486219750783	-1.00240016326405	0.00218122472287323	0.0444957657853163
717	chr7	12921664	12922374	711	*	4.82887249233653	5.35290586894883	3.56366756566517	0.99378403713392	0.00219642831814475	0.0447434198254145
718	chr5	93044946	93045346	401	*	4.40591233714762	4.97669468690862	2.90322284121935	1.01368248780227	0.00220907740667139	0.0449384186655186
719	chr1	97613545	97613945	401	*	5.67418039330291	4.85372682800763	6.33256539172964	-0.925874367769932	0.00222605357326336	0.0452207767608966
720	chr17	50142706	50143106	401	*	3.58769987165434	2.49027062224679	4.36186658043918	-1.0045809848447	0.00223100318502583	0.0452229759678907
721	chr13	21716120	21716520	401	*	3.47464883492716	4.03282513393541	2.04073056579652	0.998216427839754	0.00223321997652373	0.0452229759678907
722	chr17	23802908	23803308	401	*	4.88763514967801	5.39681990764688	3.68895070167521	0.972423076612704	0.00223614722495489	0.0452229759678907
723	chr15	59888904	59889304	401	*	5.07123339337327	4.2491167416966	5.73041328509405	-0.913340576738681	0.00224162176626899	0.0452229759678907
724	chr7	64392119	64392882	764	*	4.75977208315763	5.33505489148726	3.23156228497222	1.00472905929712	0.00224164279068553	0.0452229759678907
725	chrX	56455423	56456191	769	*	4.55859823167395	5.08746389016914	3.27091248042377	0.997172847032417	0.00225025359507025	0.0453340744959946
726	chr13	62466669	62467069	401	*	3.49478432098491	4.11398854712101	1.68531781908852	0.993086867011742	0.00225631840189749	0.0453481072147364
727	chr7	40928983	40929383	401	*	2.55056281113077	3.31612991235904	0	0.83503931664645	0.00225715965665571	0.0453481072147364
728	chr7	19131321	19131721	401	*	5.09385905996973	5.62428582162723	3.79881889133708	0.998466120906186	0.00226761565348189	0.0454955964763138
729	chr6	5385244	5385644	401	*	3.39260449737014	4.05661750556513	1.21268538523035	0.993947245576503	0.00227590411122169	0.0455992530157806
730	chr16	17797115	17797515	401	*	4.08982531697561	3.12964197045281	4.8105513782196	-0.968017796838392	0.00228469787272494	0.045616180850662
731	chrX	48171966	48172366	401	*	5.3126553103891	4.52089830636871	5.95710824201598	-0.915475866049542	0.00228582407704282	0.045616180850662
732	chr13	5832004	5832404	401	*	3.89736498702569	4.50433234179359	2.17282169919934	1.00532987478266	0.00228611833374535	0.045616180850662
733	chr7	73400071	73400471	401	*	3.30456536242454	3.93195244089755	1.43495383799948	0.975251610631652	0.00229467029493865	0.0457132187867235
734	chr9	24514073	24514473	401	*	4.26781290609717	3.16148165793143	5.04520955374878	-0.988341858051506	0.00229728631354741	0.0457132187867235
735	chrX	13230718	13231118	401	*	2.91337753068405	3.63408002113179	0.0352782594676251	0.902040538126546	0.00230037079338914	0.0457132187867235
736	chr12	80835282	80835682	401	*	5.23711768630863	4.34836168637076	5.9270673045015	-0.961364317771255	0.00230498493776957	0.0457426766318781
737	chr1	30949607	30950007	401	*	4.40720177267131	5.00035587167113	2.77208821880832	1.00679064429803	0.00231269512691528	0.0458057018679569
738	chr7	39552280	39552680	401	*	4.60255687903583	5.15598646921446	3.19355821296198	0.987226431130814	0.00231665291930255	0.0458057018679569
739	chr7	25754833	25755233	401	*	4.87190231978695	5.46289892760124	3.25019537714818	1.0079903916351	0.00231756905931947	0.0458057018679569
740	chr11	3371238	3371638	401	*	4.32544485381865	4.867006629077	2.97658990021934	1.00206798026768	0.00232497525327456	0.0458463835470571
741	chr14	123626529	123626929	401	*	4.63792354489331	5.16338582926923	3.36611524341019	0.987552645790885	0.00232590512175608	0.0458463835470571
742	chr5	113873097	113873497	401	*	4.76809432089806	3.92649761918533	5.43648503204072	-0.93579683166241	0.0023462584893232	0.0461852446024996
743	chr18	38211834	38212234	401	*	3.78281155062012	2.88341436727589	4.47748591960633	-0.960542418848559	0.00235099032158529	0.0462161031454573
744	chr16	59652980	59653380	401	*	4.38270991993901	3.31682399569567	5.14520985104951	-0.990043741276099	0.00235535769882035	0.0462397238561426
745	chrX	48513340	48513740	401	*	4.07869902806799	4.68420246081214	2.36394201000541	1.00618627874267	0.0023597489676727	0.0462637495595
746	chr5	143293250	143293650	401	*	4.15264793021835	3.09606330358559	4.91164024672434	-0.96885480521366	0.0023659648824619	0.0463160756242702
747	chr8	71371445	71371845	401	*	3.94799597536971	4.53188354949999	2.36946626921621	1.00575401450223	0.00236875999529849	0.0463160756242702
748	chrX	11344536	11344936	401	*	3.60994271147916	2.46692788139617	4.40036741905749	-0.988574443155945	0.00237719716384534	0.0463579257346784
749	chr5	127241669	127242069	401	*	4.74850914023964	4.02441311657643	5.35842008948607	-0.872351021078653	0.00237775237862837	0.0463579257346784
750	chr13	23571053	23571453	401	*	3.76790164864228	4.42114403072514	1.68721347053611	0.990515026064431	0.0023804220389572	0.0463579257346784
751	chr17	24649819	24650507	689	*	4.02092915502558	4.54724517121793	2.74515791432684	0.979241155459029	0.00238736659051732	0.0464312602145086
752	chrX	79671392	79671792	401	*	3.09766024591298	3.79900849359779	0.500834499250778	0.932759211589802	0.00240975899343778	0.046760552423996
753	chr3	14533733	14534133	401	*	4.11849605458961	4.67117770883321	2.71337760693637	0.995987070062989	0.00241281974300824	0.046760552423996
754	chr11	53532049	53532449	401	*	3.65497780340819	2.89427888313454	4.28387849470297	-0.959837183932547	0.00241500997088005	0.046760552423996
755	chrX	13013963	13014363	401	*	3.18288760261844	3.88159634880133	0.620240760188781	0.926781756909419	0.00241897660938621	0.046760552423996
756	chr6	57535430	57535830	401	*	4.98989927461574	5.53690158155456	3.61384495132477	0.989406922764008	0.00242030519187601	0.046760552423996
757	chr8	71591947	71592695	749	*	3.7912719609535	4.28532615920608	2.65670143722998	1.00218697613426	0.00243892124244069	0.0470293879770406
758	chr17	76111721	76112121	401	*	4.00588300470239	4.6345360407405	2.12670705856424	0.996256708950879	0.00244065973480739	0.0470293879770406
759	chr4	6171520	6171920	401	*	4.12642780550003	4.66945621863769	2.77030093988666	1.00135080958047	0.00244455420530788	0.0470423698586652
760	chr17	23598989	23599389	401	*	3.99945888060772	4.59267752447154	2.36394201000541	1.00070138775312	0.00244837170239434	0.0470538382699628
761	chr1	114556030	114556430	401	*	5.63569046108849	4.89498077743034	6.25431140905583	-0.897884277504699	0.00245237873709671	0.0470689143679823
762	chr11	113875654	113876054	401	*	3.90538728894884	2.82602033939337	4.67291617801465	-0.990194807682307	0.00247638566340593	0.0474673083985656
763	chr9	29433930	29434330	401	*	3.43513963308387	4.07874736553784	1.43720844843767	0.993201587366547	0.00248760151932194	0.0475644686872835
764	chr7	66661496	66661896	401	*	4.99190664157647	4.29412012798986	5.58770640235328	-0.876342624927805	0.00248796755286078	0.0475644686872835
765	chr9	40965571	40965971	401	*	5.69453030692363	5.09086768274143	6.2364334637025	-0.815999403502228	0.00249230050526757	0.0475850211502459
766	chr10	41489936	41490573	638	*	3.29342465757928	3.90175442473617	1.55970464847697	0.974499916022884	0.00250694498240205	0.047802138920319
767	chr2	61110544	61110944	401	*	5.6235322868456	4.9811971556198	6.18825172653129	-0.837024574410219	0.00251070041874539	0.0478113302688334
768	chr15	57048960	57049360	401	*	4.74291992573473	3.83285765533065	5.44227951630648	-0.949157118920519	0.00251916612842082	0.0479100787392116
769	chr14	50930871	50931271	401	*	5.33088809488073	5.82034991550821	4.21509863913082	0.960249255524788	0.00252347541213506	0.0479296253181335
770	chr5	9100469	9100869	401	*	4.45662603977405	4.96213097879952	3.27386122106544	0.983545368664694	0.0025305089843643	0.0480007976956169
771	chr2	155605007	155605407	401	*	4.45395616091746	3.44431888480989	5.19475871178502	-0.957243015798394	0.00254490357559305	0.048211234273816
772	chr8	69176411	69176811	401	*	5.97851758675357	5.44221220231361	6.47825278989706	-0.751648309094232	0.00255440153437357	0.0483284829158812
773	chr8	11555716	11556116	401	*	4.37715438765598	4.93398486479217	2.95035369667939	0.990332126868387	0.00256116313547124	0.0483937241354371
774	chr1	7088648	7089048	401	*	5.30317241589148	5.78905105963409	4.20182805974203	0.958970359377599	0.00257838927866096	0.0485999941130958
775	chr1	130715717	130716117	401	*	4.02029702884908	4.61055313766226	2.40315838103289	0.996569417284279	0.00258050000454068	0.0485999941130958
776	chr3	20057308	20057972	665	*	4.77179514882027	5.32511831989535	3.36334933472668	0.988657290053657	0.0025820618534686	0.0485999941130958
777	chr13	117215518	117215918	401	*	3.2621617341377	3.83686871237266	1.73724700671313	0.934814352189713	0.00260031098579841	0.0488613565562655
778	chrX	102156899	102157299	401	*	3.13937643588143	3.86214201310873	0.227534218861298	0.91391111608506	0.00260263832676808	0.0488613565562655
779	chr12	66591830	66592230	401	*	2.87157899985163	3.51813726361715	0.848862709386264	0.89077696426397	0.00260775149929475	0.0488945037210515
780	chr10	70057887	70058287	401	*	4.16779918341657	2.99189896504114	4.96952901605799	-0.980985614482454	0.00262990066043246	0.0492465757003544
781	chr17	71710700	71711100	401	*	4.09671684096802	3.03987776500904	4.85580552797558	-0.964969291126116	0.00263544456070781	0.0492872000687558
782	chrX	160138273	160138673	401	*	3.97690876255847	4.53059222634775	2.56659019071099	0.985918149166369	0.00265323651043242	0.04951603191322
783	chrX	108834362	108834762	401	*	4.00721475486772	4.57775921724929	2.50585955040438	0.99221000687372	0.00265446070026368	0.04951603191322
784	chr7	18254497	18254897	401	*	4.80811254530739	3.97654062495606	5.47178608450322	-0.912331395975896	0.00266723075149942	0.0496907810668374
785	chr7	24133924	24134324	401	*	3.54529254384993	4.20159107797359	1.43720844843767	0.980357039240288	0.00268043680216137	0.0498305030139992
786	chr1	154168555	154168955	401	*	5.24159612178489	4.59366828669758	5.80953570066319	-0.844844732834196	0.00268834335160627	0.0498305030139992
787	chr3	63975959	63976359	401	*	3.22588777467742	3.88063020346818	1.1318251468433	0.916530027830051	0.00269704279982063	0.0498305030139992
788	chr4	13751365	13751765	401	*	4.60853929024526	3.65722280187808	5.32556198307783	-0.940379227449914	0.00270034740177451	0.0498305030139992
789	chr8	95833537	95833937	401	*	3.59232900557003	4.25372678166455	1.43720844843767	0.971655646942957	0.0027037898702077	0.0498305030139992
790	chr1	83679718	83680118	401	*	5.57324690503885	4.89182683869161	6.16006614326865	-0.84369776959958	0.00270601814276297	0.0498305030139992
791	chr3	153979310	153979710	401	*	4.88666756222766	4.0068807803385	5.57259546383005	-0.928146289778111	0.00271031129088772	0.0498305030139992
792	chr5	53092002	53092402	401	*	4.52614914912977	3.52389430571911	5.26401569481397	-0.951362623904783	0.00271120248202576	0.0498305030139992
793	chr17	55717651	55718051	401	*	2.56287637940505	3.32880377518418	0	0.801974542509904	0.00271144167105823	0.0498305030139992
794	chr12	113098075	113098475	401	*	4.22180419883212	3.36091818456608	4.89913737430005	-0.926761187185579	0.00271161690164702	0.0498305030139992
795	chr6	6005920	6006320	401	*	3.62008453288771	4.26257089725773	1.63144944534203	0.985296645579232	0.00271383674566119	0.0498305030139992
796	chr3	108433448	108433848	401	*	3.55411065618991	4.14304587846762	1.94507931582456	0.983720064788576	0.00271567029981811	0.0498305030139992
